Campaign_id,Channel,Spend,Clicks,Impressions,Date
CMP4925,YouTube Ads,$51583.5800,8636,93439,10/18/2025
CMP1482,Instagram Ads,$14469.5400,1691,20541,07/22/2025
CMP2820,Instagram Ads,$4057.1200,708,42308,04/15/2025
CMP6132,Google Ads,$11561.4800,1355,64566,08/30/2025
CMP6166,LinkedIn Ads,$63841.9800,4027,94566,02/19/2025
CMP5360,Instagram Ads,$90702.6900,7006,90440,2025-01-10
CMP0441,Facebook Ads,$24049.3400,1509,81760,2025-08-07
CMP6524,Google Ads,$18775.7200,3819,86617,2025-07-04
CMP2948,LinkedIn Ads,$9667.9800,1217,21758,2025-12-12
CMP8477,Google Ads,$6214.5700,726,62938,02/21/2025
CMP6292,Email Marketing,$1585.0700,144,61597,2025-10-12
CMP1900,YouTube Ads,$37559.7300,4162,61017,08/31/2025
CMP8712,LinkedIn Ads,$6979.2200,1360,90436,06/22/2025
CMP7455,LinkedIn Ads,$3900.7500,525,8362,2025-04-03
CMP6051,Instagram Ads,$40275.1900,2814,57797,01/13/2025
CMP7320,Instagram Ads,$8289.1400,2654,41017,02/27/2025
CMP1378,YouTube Ads,$4687.3800,308,14395,11/21/2025
CMP4000,Email Marketing,$49570.7600,4711,70623,2025-09-02
CMP1657,LinkedIn Ads,$23239.2800,5992,69191,11/23/2025
CMP4209,Email Marketing,$23111.3700,1348,87576,2025-10-08
CMP8423,YouTube Ads,$47681.5500,2893,33949,2025-11-07
CMP3043,Instagram Ads,$18317.7100,5550,67740,07/24/2025
CMP0307,LinkedIn Ads,$15903.1900,2176,88142,08/25/2025
CMP5319,Facebook Ads,$5095.0400,676,10352,12/31/2025
CMP8872,LinkedIn Ads,$12560.6200,4618,64338,06/24/2025
CMP8176,Facebook Ads,$31564.7300,5765,71761,07/19/2025
CMP1288,Email Marketing,$91735.6100,4648,65771,2025-12-02
CMP7398,Email Marketing,$1526.6500,292,63260,10/27/2025
CMP0384,Instagram Ads,$68137.2700,6145,74933,2025-01-05
CMP2024,Google Ads,$11391.6300,1838,53871,02/26/2025
CMP6572,YouTube Ads,$45893.8700,2933,55545,2025-03-08
CMP5207,YouTube Ads,$41309.7100,4412,72205,07/26/2025
CMP2911,LinkedIn Ads,$744.7600,63,39802,06/21/2025
CMP9506,Email Marketing,$33648.1700,3476,56801,11/22/2025
CMP1320,YouTube Ads,$58375.1200,6047,76787,2025-12-01
CMP1491,Instagram Ads,$5600.1000,430,4977,2025-01-12
CMP2645,LinkedIn Ads,$11188.0500,2010,50373,12/31/2025
CMP3392,YouTube Ads,$25870.3000,3811,62447,2025-05-11
CMP9897,Instagram Ads,$11139.3300,1052,22875,2025-05-02
CMP7704,LinkedIn Ads,$17408.8300,904,11222,2025-03-10
CMP7878,Email Marketing,$5829.7300,349,9836,01/21/2025
CMP7210,LinkedIn Ads,$1324.3400,262,18260,05/15/2025
CMP5568,Facebook Ads,$36207.1900,3308,33859,05/16/2025
CMP8054,Facebook Ads,$11133.3700,1452,36078,08/16/2025
CMP0586,Facebook Ads,$3636.3200,1231,21401,2025-09-07
CMP2594,YouTube Ads,$54541.7600,5042,85085,08/14/2025
CMP9953,Instagram Ads,$29428.6900,2157,52361,01/15/2025
CMP5967,Email Marketing,$109140.1500,6156,68662,09/22/2025
CMP2554,YouTube Ads,$30591.6500,2624,67679,07/13/2025
CMP7930,LinkedIn Ads,$704.7900,83,3865,2025-08-06
CMP1960,Email Marketing,$16955.5300,1510,27813,10/19/2025
CMP0539,LinkedIn Ads,$31978.8700,1669,84103,09/17/2025
CMP1302,Google Ads,$54669.3300,4692,60541,2025-06-05
CMP3742,Email Marketing,$42161.0900,7522,96028,2025-08-11
CMP1044,Facebook Ads,$9019.8000,2530,70492,04/27/2025
CMP0837,Instagram Ads,$7398.0700,1246,85087,2025-01-03
CMP3523,YouTube Ads,$31245.4000,2507,65862,10/25/2025
CMP3192,YouTube Ads,$149477.8000,7525,85221,2025-09-05
CMP8312,LinkedIn Ads,$45462.4000,2374,69397,2025-03-06
CMP8243,Instagram Ads,$32307.8200,7259,84040,2025-04-04
CMP8123,Facebook Ads,$5026.8400,318,25435,2025-11-12
CMP2993,Facebook Ads,$10569.1600,1612,16249,2025-07-06
CMP4917,YouTube Ads,$34048.1700,2388,29563,06/15/2025
CMP9997,Email Marketing,$26612.2000,1383,22595,08/31/2025
CMP7733,Instagram Ads,$9721.6700,1237,50600,2025-01-07
CMP6835,Google Ads,$9784.3100,503,54963,2025-01-07
CMP3418,Email Marketing,$32496.9100,4243,95935,2025-11-07
CMP9175,Email Marketing,$12375.7200,930,28142,08/14/2025
CMP7860,Email Marketing,$74707.9400,3899,79717,01/24/2025
CMP9603,LinkedIn Ads,$532.7500,153,9774,06/25/2025
CMP7731,Facebook Ads,$13994.8500,714,11697,07/31/2025
CMP1442,LinkedIn Ads,$17431.7800,1392,34142,2025-05-12
CMP2302,Google Ads,$99970.4600,5193,93652,2025-04-07
CMP5935,Instagram Ads,$7735.3200,1110,28081,2025-12-01
CMP7969,Google Ads,$10033.1100,543,71258,09/20/2025
CMP8262,Instagram Ads,$30380.9500,4080,72622,06/20/2025
CMP1841,YouTube Ads,$37268.9400,2153,22738,02/14/2025
CMP1198,Email Marketing,$24686.7400,2318,58485,03/19/2025
CMP8647,Email Marketing,$128871.7700,7134,98922,07/25/2025
CMP0140,Facebook Ads,$18219.3600,3549,44255,04/25/2025
CMP3283,YouTube Ads,$24689.5400,4775,48484,03/17/2025
CMP0647,Facebook Ads,$55795.0600,2905,72788,06/17/2025
CMP6952,Instagram Ads,$15039.0600,939,32537,01/14/2025
CMP7274,Email Marketing,$31748.3200,3467,98981,08/17/2025
CMP2043,Google Ads,$39275.2200,2125,24950,09/22/2025
CMP9910,Instagram Ads,$20155.4900,3450,43534,02/16/2025
CMP7487,Google Ads,$2434.2800,147,2951,07/24/2025
CMP4927,Facebook Ads,$19893.7200,1433,93909,07/19/2025
CMP0744,Facebook Ads,$9606.9900,776,34636,2025-07-03
CMP1003,YouTube Ads,$21033.1000,2757,29502,11/13/2025
CMP2481,Email Marketing,$26888.2900,3025,89643,02/26/2025
CMP6115,Instagram Ads,$15921.3300,5310,83515,01/14/2025
CMP6680,Google Ads,$49717.8100,3138,72710,09/26/2025
CMP1510,LinkedIn Ads,$3209.7100,165,10693,08/26/2025
CMP0012,Instagram Ads,$71071.2500,3896,64422,2025-12-05
CMP1580,LinkedIn Ads,$105383.4500,6183,66592,10/20/2025
CMP2337,Facebook Ads,$21646.0200,1396,88403,07/26/2025
CMP4934,Instagram Ads,$108189.5200,7621,95121,09/24/2025
CMP6915,Instagram Ads,$30700.0100,2429,88665,01/18/2025
CMP0235,Facebook Ads,$10408.4300,608,85182,2025-02-05
CMP5635,Facebook Ads,$69717.5600,6696,84406,04/20/2025
CMP4577,Email Marketing,$23634.7000,2813,69435,2025-06-04
CMP1582,Email Marketing,$30544.6700,4302,46875,2025-07-07
CMP7495,Google Ads,$17622.2400,1177,17765,2025-06-03
CMP1360,YouTube Ads,$28275.0800,1678,25935,09/19/2025
CMP5799,YouTube Ads,$33199.4600,6439,80765,09/29/2025
CMP8698,Facebook Ads,$5740.7600,1350,51082,03/26/2025
CMP4562,Google Ads,$23097.4800,2478,54543,09/25/2025
CMP4916,Google Ads,$8401.3300,564,11813,2025-09-12
CMP0971,LinkedIn Ads,$3755.2100,344,20389,03/24/2025
CMP3169,Facebook Ads,$4050.6300,627,47928,05/22/2025
CMP2488,Facebook Ads,$17345.2300,1216,60114,06/17/2025
CMP9805,LinkedIn Ads,$28017.6900,2755,32432,2025-05-03
CMP5594,Instagram Ads,$7552.4300,440,7370,2025-11-05
CMP7984,Instagram Ads,$9428.7000,2191,31443,2025-05-11
CMP7086,LinkedIn Ads,$3051.6000,703,9425,05/24/2025
CMP4117,Instagram Ads,$324.5000,76,12891,2025-06-09
CMP4355,Google Ads,$99023.3100,8043,94868,10/17/2025
CMP0690,YouTube Ads,$21615.2700,1259,16129,11/26/2025
CMP5910,YouTube Ads,$116718.3000,6961,90160,01/21/2025
CMP8565,Google Ads,$80661.5200,5195,54257,2025-10-08
CMP5390,Google Ads,$37111.5300,3821,40309,01/15/2025
CMP4075,Instagram Ads,$3606.9200,441,60459,12/24/2025
CMP5274,Email Marketing,$46964.9700,2905,54601,03/30/2025
CMP3729,Instagram Ads,$16259.7400,879,42086,02/16/2025
CMP6271,Facebook Ads,$52911.2600,3556,36692,06/29/2025
CMP5289,Google Ads,$5554.8600,438,16611,09/17/2025
CMP1245,Facebook Ads,$3514.2200,235,14237,2025-06-12
CMP6501,Facebook Ads,$15524.3200,898,52494,05/31/2025
CMP4029,YouTube Ads,$3467.6700,1171,22317,04/25/2025
CMP2382,Google Ads,$20310.5900,1048,40901,2025-10-11
CMP3150,LinkedIn Ads,$27535.1700,2174,26386,11/18/2025
CMP4319,LinkedIn Ads,$55409.8100,3036,50526,2025-01-05
CMP5271,Email Marketing,$39430.7600,3308,34361,2025-07-03
CMP9898,Facebook Ads,$86685.3300,5757,96385,11/27/2025
CMP7541,YouTube Ads,$52941.3200,4122,59392,2025-03-02
CMP5696,LinkedIn Ads,$8938.9900,2472,94577,2025-01-07
CMP0452,Email Marketing,$40860.8700,4070,80346,2025-10-03
CMP4992,Instagram Ads,$39269.9300,2384,32482,09/18/2025
CMP0112,YouTube Ads,$12232.7600,779,8943,10/28/2025
CMP2642,Email Marketing,$21001.7700,1069,27509,2025-02-04
CMP5437,Google Ads,$10989.4600,876,14341,12/17/2025
CMP5625,Facebook Ads,$5987.3700,687,14564,12/29/2025
CMP3287,Facebook Ads,$6063.5800,718,48032,02/18/2025
CMP0970,Email Marketing,$4533.5500,832,50909,09/28/2025
CMP9308,YouTube Ads,$11881.0200,618,51130,2025-07-04
CMP2535,YouTube Ads,$26593.3600,4752,51042,08/14/2025
CMP0636,YouTube Ads,$32100.4200,1703,17765,05/30/2025
CMP1634,LinkedIn Ads,$13151.8600,2521,27317,2025-10-11
CMP7339,Google Ads,$9448.3800,1122,89648,2025-07-07
CMP5871,Google Ads,$81160.5700,5453,64970,10/30/2025
CMP8640,YouTube Ads,$68514.0700,5802,77377,07/21/2025
CMP3245,Instagram Ads,$67344.6900,7034,84095,07/13/2025
CMP7932,YouTube Ads,$28637.0900,2555,52961,05/28/2025
CMP9626,Email Marketing,$24879.8700,4496,76878,2025-10-06
CMP3085,Instagram Ads,$8102.5500,479,72485,12/17/2025
CMP0733,Facebook Ads,$18856.6300,986,14930,04/24/2025
CMP0256,Google Ads,$31710.0000,1737,52002,2025-01-03
CMP5420,Facebook Ads,$17291.9300,1920,53107,07/25/2025
CMP4231,LinkedIn Ads,$31181.2600,5124,91180,2025-01-12
CMP6179,Instagram Ads,$14209.7000,2049,26837,2025-06-01
CMP3654,Google Ads,$8691.4200,1924,85571,2025-08-09
CMP4203,Email Marketing,$49200.6000,6574,95719,05/27/2025
CMP3312,Google Ads,$78321.5500,6984,74712,2025-07-03
CMP0624,LinkedIn Ads,$6211.0300,392,26179,2025-04-02
CMP7243,YouTube Ads,$13714.2600,728,7380,2025-07-04
CMP5593,Instagram Ads,$15709.0600,1484,25006,11/26/2025
CMP1043,Facebook Ads,$7087.8300,846,26112,08/13/2025
CMP4716,YouTube Ads,$7691.5600,637,23115,2025-12-06
CMP0287,YouTube Ads,$42980.5400,2833,96435,06/14/2025
CMP0097,LinkedIn Ads,$683.3300,194,2448,07/18/2025
CMP8939,Google Ads,$6463.4300,382,4594,2025-01-09
CMP7368,Email Marketing,$31558.5400,2847,33151,2025-09-05
CMP7442,YouTube Ads,$9466.0800,1883,49203,11/23/2025
CMP0344,LinkedIn Ads,$2073.3700,639,41302,07/30/2025
CMP3410,LinkedIn Ads,$36664.9300,3472,57199,08/20/2025
CMP6536,Facebook Ads,$53295.8800,8732,96805,04/22/2025
CMP5955,LinkedIn Ads,$112912.1300,7115,73854,07/29/2025
CMP1781,YouTube Ads,$57856.8100,7460,87490,11/16/2025
CMP2568,Email Marketing,$43131.1100,4289,52369,08/15/2025
CMP4479,Email Marketing,$35717.5000,2603,91211,10/22/2025
CMP2140,LinkedIn Ads,$4858.9900,339,43446,2025-03-02
CMP5432,Google Ads,$17988.4000,2972,43064,03/19/2025
CMP9560,LinkedIn Ads,$41817.2600,2823,64270,05/29/2025
CMP2675,LinkedIn Ads,$21009.1200,1140,17524,07/29/2025
CMP4087,Google Ads,$45143.1200,2452,89014,02/19/2025
CMP0327,YouTube Ads,$112504.6400,5987,92193,10/27/2025
CMP9287,Instagram Ads,$13438.1400,746,46535,2025-05-02
CMP2450,Google Ads,$63375.0800,3279,89674,06/14/2025
CMP8106,Google Ads,$136878.8600,6894,83508,2025-06-07
CMP0385,LinkedIn Ads,$4832.2400,1417,43755,2025-03-05
CMP7506,Email Marketing,$8879.6700,731,12517,2025-08-03
CMP7703,LinkedIn Ads,$5045.6400,344,52907,05/19/2025
CMP6956,LinkedIn Ads,$27234.2100,5655,94704,06/27/2025
CMP7371,Email Marketing,$12338.2700,702,13114,02/28/2025
CMP1065,Facebook Ads,$43966.8800,6615,76961,02/14/2025
CMP1154,Facebook Ads,$100466.2600,5179,78382,08/24/2025
CMP2273,Facebook Ads,$7925.8800,1379,99788,02/16/2025
CMP1302,LinkedIn Ads,$25750.9700,4386,43996,2025-12-04
CMP9697,Google Ads,$17802.5800,1564,60001,2025-10-02
CMP3103,Email Marketing,$23569.6300,1489,18254,2025-07-04
CMP9705,Instagram Ads,$38952.8300,3427,80846,05/27/2025
CMP8693,Google Ads,$30986.0300,4173,87831,03/24/2025
CMP0990,YouTube Ads,$10064.1100,704,58373,08/17/2025
CMP5923,Email Marketing,$14068.4900,1129,91270,06/13/2025
CMP4920,LinkedIn Ads,$10439.0600,1608,43087,03/29/2025
CMP5315,LinkedIn Ads,$40132.0400,3854,62768,03/14/2025
CMP6250,Email Marketing,$15005.2800,1686,21580,2025-11-08
CMP6411,LinkedIn Ads,$9739.1000,1159,21647,2025-12-01
CMP9001,Instagram Ads,$9119.8900,828,31850,09/13/2025
CMP5790,Google Ads,$10577.0600,712,10769,2025-08-11
CMP3546,LinkedIn Ads,$3002.2200,156,66291,11/20/2025
CMP1997,YouTube Ads,$8429.2500,1134,18964,2025-11-07
CMP6063,LinkedIn Ads,$17260.2900,907,34258,12/19/2025
CMP4597,YouTube Ads,$40658.7600,2762,46663,2025-07-03
CMP9985,Facebook Ads,$25345.6700,2051,34649,2025-10-01
CMP5270,Google Ads,$43140.6400,4071,71367,05/17/2025
CMP4526,Email Marketing,$13782.1400,795,20754,01/31/2025
CMP7907,YouTube Ads,$22455.0400,1167,21152,2025-06-09
CMP3084,YouTube Ads,$7949.5800,1036,81309,2025-01-02
CMP6931,Email Marketing,$1427.5900,202,3430,03/15/2025
CMP1290,Instagram Ads,$12989.0900,1259,62940,07/15/2025
CMP4482,LinkedIn Ads,$12779.7700,860,38169,08/21/2025
CMP2031,Google Ads,$35441.4600,3958,44799,2025-11-06
CMP6481,Facebook Ads,$4569.4400,332,44809,06/15/2025
CMP2161,LinkedIn Ads,$3684.4700,999,10372,03/19/2025
CMP5904,Instagram Ads,$6940.9600,714,46323,2025-05-02
CMP6488,Email Marketing,$6968.5700,416,22314,08/18/2025
CMP9138,Google Ads,$12213.4500,708,8879,04/26/2025
CMP2501,Facebook Ads,$21740.4000,2667,67612,11/21/2025
CMP6799,YouTube Ads,$792.2900,132,10907,01/19/2025
CMP1321,YouTube Ads,$76910.0600,4220,50249,03/26/2025
CMP4611,Instagram Ads,$35648.2700,3116,74910,03/23/2025
CMP4266,LinkedIn Ads,$10356.9600,1382,17619,01/15/2025
CMP3353,Facebook Ads,$1252.8600,135,16770,02/24/2025
CMP3512,YouTube Ads,$31912.1300,3006,41763,11/28/2025
CMP0203,Facebook Ads,$8659.5300,1417,25713,07/18/2025
CMP8056,LinkedIn Ads,$37002.8700,4938,75509,2025-08-12
CMP0512,YouTube Ads,$1163.2000,61,8557,2025-01-01
CMP1594,Google Ads,$25021.2300,1813,50241,2025-05-08
CMP0574,Google Ads,$8595.3100,1211,41590,04/15/2025
CMP7808,Facebook Ads,$428.7100,107,3880,2025-01-05
CMP9228,LinkedIn Ads,$11656.0100,798,10294,04/21/2025
CMP7086,LinkedIn Ads,$28956.8700,1483,56057,10/23/2025
CMP4614,Email Marketing,$28273.0800,1710,64805,01/13/2025
CMP0723,YouTube Ads,$88684.3400,4628,59061,2025-08-09
CMP7476,LinkedIn Ads,$12572.8000,1392,73380,2025-10-07
CMP6669,Facebook Ads,$30108.8400,3341,78049,06/27/2025
CMP8885,LinkedIn Ads,$14389.8900,3586,49229,2025-10-05
CMP8835,Email Marketing,$1914.8500,225,23532,11/17/2025
CMP2613,YouTube Ads,$28163.9300,1721,20287,12/21/2025
CMP8913,Google Ads,$11313.5700,900,70100,2025-11-05
CMP5487,LinkedIn Ads,$10960.1400,716,17325,2025-11-07
CMP9454,Instagram Ads,$5942.0700,921,55477,11/26/2025
CMP0010,YouTube Ads,$5347.9000,1064,16129,2025-06-02
CMP1583,Facebook Ads,$176.5600,58,5080,2025-03-03
CMP1949,LinkedIn Ads,$8997.2600,3351,48860,2025-02-11
CMP9662,LinkedIn Ads,$10587.0300,736,85259,01/17/2025
CMP6288,YouTube Ads,$13313.5700,915,14845,11/14/2025
CMP7987,Google Ads,$25412.4900,2115,64242,2025-12-02
CMP3955,YouTube Ads,$2697.7400,331,63509,2025-10-10
CMP2104,YouTube Ads,$9662.4200,512,90505,08/16/2025
CMP6360,YouTube Ads,$5877.5500,848,87682,2025-02-03
CMP2667,Google Ads,$20849.0300,2512,40048,02/26/2025
CMP6346,Email Marketing,$47141.2600,2943,87704,01/23/2025
CMP8084,Facebook Ads,$122108.1200,7335,95562,2025-01-03
CMP9916,YouTube Ads,$3064.0200,274,5103,12/24/2025
CMP8905,Google Ads,$12131.5000,3930,56869,2025-12-08
CMP5860,LinkedIn Ads,$78141.0200,4204,54602,2025-12-03
CMP3220,LinkedIn Ads,$75557.8500,6166,88489,2025-02-09
CMP0652,Facebook Ads,$5064.6700,653,28535,12/26/2025
CMP1848,YouTube Ads,$56165.5900,4406,89282,2025-05-01
CMP3499,Facebook Ads,$85088.9500,7828,89036,04/20/2025
CMP1162,Facebook Ads,$37301.2000,2130,89435,03/16/2025
CMP6775,Email Marketing,$32212.2300,1896,49411,07/28/2025
CMP0454,Facebook Ads,$57637.7400,6172,90035,2025-07-11
CMP6661,Email Marketing,$17655.8100,2626,85275,09/24/2025
CMP1087,YouTube Ads,$5577.0700,348,13120,01/21/2025
CMP5595,Instagram Ads,$41185.9700,5008,72161,2025-07-06
CMP9660,Email Marketing,$73807.5300,5638,75424,2025-05-12
CMP5611,YouTube Ads,$69085.8600,5099,69763,2025-09-05
CMP5312,Facebook Ads,$13895.9500,1616,76188,2025-06-06
CMP9794,LinkedIn Ads,$49989.1300,3135,89776,03/13/2025
CMP9059,Instagram Ads,$24663.7800,1945,28799,03/30/2025
CMP5528,Facebook Ads,$74239.8000,8192,86866,07/20/2025
CMP4174,YouTube Ads,$2652.1500,567,11443,2025-12-07
CMP4175,LinkedIn Ads,$57969.9700,4560,61606,05/22/2025
CMP8021,YouTube Ads,$10404.2800,1025,16166,2025-10-06
CMP0893,Google Ads,$2707.2000,618,11211,2025-02-10
CMP3357,Google Ads,$2755.3300,1031,88546,06/22/2025
CMP9891,YouTube Ads,$20093.3800,2313,36961,2025-02-05
CMP2816,LinkedIn Ads,$30130.8100,2268,28626,03/24/2025
CMP7967,Google Ads,$9580.9800,554,14541,04/24/2025
CMP3611,Instagram Ads,$374.0000,56,16075,2025-07-06
CMP3805,Google Ads,$13261.1500,886,12747,08/15/2025
CMP4452,Facebook Ads,$82175.6000,8103,90252,09/26/2025
CMP7245,YouTube Ads,$7930.7700,1577,28931,2025-09-02
CMP3394,Facebook Ads,$28221.2800,2943,43184,2025-08-05
CMP0398,Email Marketing,$28267.7000,2049,75834,2025-03-02
CMP0336,LinkedIn Ads,$68083.1000,3698,59185,02/15/2025
CMP4258,LinkedIn Ads,$4687.8200,740,22722,10/27/2025
CMP6250,Instagram Ads,$5382.1300,828,8288,12/29/2025
CMP1299,YouTube Ads,$9730.7700,1905,35442,03/14/2025
CMP8529,Google Ads,$5707.5100,427,32384,10/21/2025
CMP2752,Facebook Ads,$1956.9200,150,4252,2025-09-02
CMP2034,LinkedIn Ads,$56263.3800,6282,74540,2025-02-04
CMP2815,Instagram Ads,$19213.5300,6712,69272,09/16/2025
CMP2168,Facebook Ads,$61445.4800,6884,81818,05/23/2025
CMP4067,Facebook Ads,$2725.9600,742,85903,07/13/2025
CMP6472,YouTube Ads,$57399.7700,5999,72971,09/26/2025
CMP6639,Instagram Ads,$18370.6600,3389,70612,09/13/2025
CMP4890,Google Ads,$72451.6500,7456,81219,2025-12-07
CMP0263,Facebook Ads,$82532.1100,5280,59086,08/19/2025
CMP2332,Google Ads,$12799.4300,1848,31762,07/24/2025
CMP2137,LinkedIn Ads,$5744.6400,301,8730,11/24/2025
CMP6334,Email Marketing,$8935.7400,689,58804,2025-01-07
CMP7856,Google Ads,$16274.4800,2765,48200,09/17/2025
CMP4418,Google Ads,$1961.4100,310,5235,09/24/2025
CMP7542,Instagram Ads,$40425.6200,5400,83496,01/27/2025
CMP7101,YouTube Ads,$9318.7400,611,6739,10/17/2025
CMP7207,Email Marketing,$22214.7600,4426,96705,2025-11-04
CMP0722,Instagram Ads,$696.6300,118,3587,10/19/2025
CMP3451,Google Ads,$3803.9500,217,10680,05/16/2025
CMP8086,Google Ads,$16554.2300,991,12481,06/25/2025
CMP5417,Email Marketing,$63262.3000,5399,89155,2025-08-12
CMP4019,Facebook Ads,$2980.9600,272,4913,06/18/2025
CMP9695,Instagram Ads,$8223.7100,486,35769,2025-12-10
CMP1616,Email Marketing,$37118.0100,4193,73068,07/24/2025
CMP7884,Email Marketing,$6739.1500,843,10692,01/30/2025
CMP5469,Instagram Ads,$4504.6200,680,17496,2025-09-09
CMP4694,Facebook Ads,$35760.7300,6640,82028,03/23/2025
CMP1346,Google Ads,$968.7800,189,98656,2025-08-08
CMP0035,LinkedIn Ads,$884.9800,183,25274,2025-07-07
CMP5076,Instagram Ads,$2571.6800,129,15103,2025-12-02
CMP2785,LinkedIn Ads,$6675.8000,930,66272,05/30/2025
CMP9932,Instagram Ads,$9024.9800,2158,22629,2025-07-11
CMP2668,Email Marketing,$32970.7600,3756,63952,09/18/2025
CMP3853,Instagram Ads,$33402.9000,5401,89327,08/25/2025
CMP1929,Facebook Ads,$4561.0100,969,16113,2025-07-02
CMP7891,LinkedIn Ads,$19786.5100,1054,55723,2025-09-12
CMP7754,Email Marketing,$2210.9800,422,6434,2025-09-04
CMP4132,LinkedIn Ads,$22156.4300,2088,26453,07/23/2025
CMP6920,Email Marketing,$4095.1900,1557,43259,03/26/2025
CMP2428,Google Ads,$6207.2900,541,20394,2025-11-09
CMP0152,Email Marketing,$47183.9400,2859,49281,2025-10-07
CMP3305,Facebook Ads,$20327.1800,1411,21373,09/16/2025
CMP3223,LinkedIn Ads,$7270.8600,695,97849,10/30/2025
CMP5450,Google Ads,$65709.0300,4877,55390,2025-02-02
CMP3784,Instagram Ads,$19429.2200,1875,79449,2025-03-06
CMP4348,Google Ads,$6184.7500,1927,71565,08/19/2025
CMP4484,YouTube Ads,$9650.7400,3464,73636,11/24/2025
CMP3497,YouTube Ads,$76863.0600,4761,88676,2025-01-05
CMP3282,Google Ads,$27595.3300,7086,91795,11/28/2025
CMP4231,Facebook Ads,$68988.1200,4839,88174,2025-01-08
CMP4732,Instagram Ads,$69162.4300,5715,73082,2025-05-02
CMP3925,Google Ads,$3510.9600,783,37396,08/20/2025
CMP7624,YouTube Ads,$14686.6200,1035,18003,05/23/2025
CMP3102,YouTube Ads,$8513.3300,3020,34804,11/14/2025
CMP8763,Facebook Ads,$84743.6500,6253,64742,01/16/2025
CMP6594,Facebook Ads,$11069.3800,828,23957,2025-05-09
CMP8100,YouTube Ads,$26223.0400,3222,62011,2025-08-07
CMP5824,Google Ads,$85234.7100,6153,89107,2025-01-08
CMP9743,YouTube Ads,$28711.4600,6326,75585,2025-11-03
CMP1963,YouTube Ads,$2545.3200,374,6257,2025-02-10
CMP4919,Email Marketing,$10354.3900,1475,19946,07/14/2025
CMP8700,Instagram Ads,$8449.5100,1070,11845,2025-03-06
CMP1525,Facebook Ads,$64817.3600,4989,70806,02/21/2025
CMP2028,Facebook Ads,$22700.6100,1789,77551,2025-10-02
CMP8869,Google Ads,$170606.7100,9043,95429,12/20/2025
CMP6614,Google Ads,$14411.2400,3492,42880,06/20/2025
CMP9639,Google Ads,$3328.5300,1026,16002,2025-04-07
CMP9195,Facebook Ads,$3997.8400,734,12749,11/29/2025
CMP3579,Email Marketing,$11610.9300,2125,94820,12/16/2025
CMP4478,YouTube Ads,$34721.0900,3122,97663,2025-02-05
CMP8648,Instagram Ads,$11159.6600,1165,47123,10/30/2025
CMP2043,Email Marketing,$29602.5500,2138,57079,2025-12-09
CMP2101,YouTube Ads,$11158.6300,2426,26164,2025-10-12
CMP0763,Email Marketing,$4141.4300,858,11463,04/22/2025
CMP1815,Email Marketing,$1141.0100,261,3803,04/16/2025
CMP6042,Instagram Ads,$44259.1400,3152,55887,12/15/2025
CMP3388,LinkedIn Ads,$28181.3900,1590,48291,2025-06-12
CMP0051,LinkedIn Ads,$4822.1100,1349,62762,01/31/2025
CMP4706,Facebook Ads,$6684.6700,1194,39151,2025-08-01
CMP3676,LinkedIn Ads,$20250.6300,1178,28335,07/19/2025
CMP0281,Facebook Ads,$73942.9600,8011,86570,2025-10-10
CMP8553,Instagram Ads,$12111.4500,1669,92427,2025-04-12
CMP1756,Facebook Ads,$18036.8600,1082,39068,2025-09-12
CMP2998,Email Marketing,$11203.2600,4378,67147,2025-11-01
CMP7882,Facebook Ads,$7568.4900,494,26559,2025-06-08
CMP9857,YouTube Ads,$12431.8200,2973,75927,08/30/2025
CMP7724,Facebook Ads,$30952.9000,2781,71794,2025-09-08
CMP2245,Facebook Ads,$2489.5000,409,55835,07/31/2025
CMP7230,Email Marketing,$7738.5500,502,19789,04/22/2025
CMP6704,Google Ads,$34344.9700,2683,38754,08/19/2025
CMP1533,Instagram Ads,$69221.1600,4448,80423,2025-04-05
CMP0105,LinkedIn Ads,$31301.2900,1736,30358,02/21/2025
CMP0002,LinkedIn Ads,$108745.2000,5767,93275,08/20/2025
CMP9367,Google Ads,$26759.1900,4559,89464,03/22/2025
CMP3239,Facebook Ads,$6919.5700,1937,40666,08/19/2025
CMP3346,Instagram Ads,$84821.7700,4958,84199,2025-10-08
CMP6195,Google Ads,$4933.7900,1584,24462,03/31/2025
CMP2519,LinkedIn Ads,$6121.2800,940,16213,03/27/2025
CMP9695,YouTube Ads,$19761.9900,3761,45260,2025-01-11
CMP2821,YouTube Ads,$18755.0800,2337,60336,2025-07-11
CMP8773,LinkedIn Ads,$5603.0400,1240,13930,12/22/2025
CMP1855,YouTube Ads,$60432.5400,3282,64825,10/25/2025
CMP2072,Facebook Ads,$9986.5700,570,8652,2025-06-10
CMP8808,Google Ads,$9300.3800,1119,36033,2025-11-03
CMP2290,Facebook Ads,$17508.2200,1514,93589,11/16/2025
CMP5274,LinkedIn Ads,$23470.2000,1181,23578,06/22/2025
CMP0397,Email Marketing,$1099.4000,135,5977,11/23/2025
CMP1610,LinkedIn Ads,$48196.3900,5354,72651,11/19/2025
CMP6211,Email Marketing,$31023.7200,1677,17093,11/27/2025
CMP2424,YouTube Ads,$96475.7000,8897,89574,2025-09-09
CMP8216,YouTube Ads,$3391.0500,371,7565,01/21/2025
CMP0046,Email Marketing,$9623.5100,1056,36247,11/22/2025
