Conversion_id,User_id,Revenue,Conversion_date
CONV01907,U1477,19779.56,04/09/2025
CONV01908,U9216,47465.17,11/27/2025
CONV01909,U1790,9703.52,12/05/2025
CONV01910,U0873,2670.58,11/02/2025
CONV01911,U7928,49404.73,05/14/2025
CONV01912,U2308,20953.62,11/04/2025
CONV01913,U4572,41898.45,09/01/2025
CONV01914,U1355,4000.8,04/28/2025
CONV01915,U6608,3901.68,05/22/2025
CONV01916,U3965,26732.01,07/04/2025
CONV01917,U3175,49491.46,11/06/2025
CONV01918,U5209,49079.16,05/26/2025
CONV01919,U0870,14196.66,08/18/2025
CONV01920,U5968,28446.27,08/15/2025
CONV01921,U1756,35141.94,02/14/2025
CONV01922,U1366,25621.76,03/05/2025
CONV01923,U7294,34493.51,12/21/2025
CONV01924,U3831,47054.59,07/02/2025
CONV01925,U9272,8316.48,07/15/2025
CONV01926,U5686,29615.93,12/16/2025
CONV01927,U1637,42303.98,08/29/2025
CONV01928,U6000,11914.68,12/20/2025
CONV01929,U3543,10561.54,07/03/2025
CONV01930,U3515,30772.95,09/01/2025
CONV01931,U3628,30960.99,12/29/2025
CONV01932,U6125,7752.14,12/29/2025
CONV01933,U9329,1451.47,11/10/2025
CONV01934,U7824,34924.87,05/22/2025
CONV01935,U3176,29262.13,11/18/2025
CONV01936,U6177,898.47,03/27/2025
CONV01937,U5130,19862.57,05/20/2025
CONV01938,U3061,39065.37,12/12/2025
CONV01939,U9361,44671.18,02/16/2025
CONV01940,U9106,12527.3,08/04/2025
CONV01941,U0107,47905.54,06/23/2025
CONV01942,U7392,9710.37,06/20/2025
CONV01943,U6476,12393.33,02/14/2025
CONV01944,U8531,23366.22,04/20/2025
CONV01945,U1877,8524.08,03/10/2025
CONV01946,U1622,33182.54,11/30/2025
CONV01947,U0071,5175.94,12/21/2025
CONV01948,U9016,29632.79,10/19/2025
CONV01949,U1544,2700.62,07/16/2025
CONV01950,U9894,48964.93,05/10/2025
CONV01951,U4524,3144.31,06/22/2025
CONV01952,U2911,15080,10/14/2025
CONV01953,U4546,32914.27,06/15/2025
CONV01954,U5897,10216.01,10/23/2025
CONV01955,U3406,35862.51,01/30/2025
CONV01956,U2084,18960.07,12/29/2025
CONV01957,U6671,642.85,06/05/2025
CONV01958,U7487,45203.12,08/27/2025
CONV01959,U2653,34290.49,11/29/2025
CONV01960,U2608,11299.4,11/25/2025
CONV01961,U1096,8529.02,12/02/2025
CONV01962,U0916,44297.51,08/02/2025
CONV01963,U6278,46528.15,05/02/2025
CONV01964,U9523,32973.34,06/10/2025
CONV01965,U3682,922.54,11/07/2025
CONV01966,U6314,41784.15,03/12/2025
CONV01967,U2252,34923.6,07/03/2025
CONV01968,U0644,47482.61,10/20/2025
CONV01969,U5098,30238.86,01/21/2026
CONV01970,U2196,44503.69,06/15/2025
CONV01971,U3315,4338.64,02/09/2025
CONV01972,U4376,36524.33,08/07/2025
CONV01973,U6577,36167.32,11/05/2025
CONV01974,U7737,46594.07,06/07/2025
CONV01975,U2073,14634.76,02/10/2025
CONV01976,U5020,17413.68,10/12/2025
CONV01977,U9433,42289.86,07/20/2025
CONV01978,U2240,36011.52,05/06/2025
CONV01979,U0863,27450.86,12/14/2025
CONV01980,U5062,3263.91,05/08/2025
CONV01981,U0297,34469.79,01/19/2025
CONV01982,U1301,22608.39,08/06/2025
CONV01983,U4578,45339.26,04/26/2025
CONV01984,U8161,10102.78,02/24/2025
CONV01985,U5595,22513.12,03/31/2025
CONV01986,U3086,6018.02,05/09/2025
CONV01987,U7198,46414.79,10/13/2025
CONV01988,U0415,34279.71,04/11/2025
CONV01989,U3193,30408.66,03/10/2025
CONV01990,U8669,24971.67,11/23/2025
CONV01991,U5752,38890.49,01/04/2026
CONV01992,U7941,36097.26,06/06/2025
CONV01993,U2769,38657.46,04/02/2025
CONV01994,U9961,18497.73,04/15/2025
CONV01995,U1428,23742.35,09/19/2025
CONV01996,U9948,25530.49,09/17/2025
CONV01997,U2556,32417.9,08/21/2025
CONV01998,U1469,42169.82,09/23/2025
CONV01999,U5314,7684.86,09/14/2025
CONV02000,U8329,37841.88,01/18/2025
