User_id,Channel,Interaction_date,Campaign_id
U3502,YouTube Ads,07/20/2025,CMP4648
U9422,Google Ads,05/27/2025,CMP0950
U2283,YouTube Ads,07/28/2025,CMP6505
U7394,YouTube Ads,05/21/2025,CMP3533
U6673,Google Ads,01/22/2025,CMP4181
U8509,Facebook Ads,12/22/2025,CMP5530
U5920,Google Ads,07/19/2025,CMP0295
U1638,LinkedIn Ads,03/31/2025,CMP0447
U1783,LinkedIn Ads,09-06-2025,CMP0853
U4322,Email Marketing,05/29/2025,CMP9198
U4890,Google Ads,05-02-2025,CMP9086
U6133,Facebook Ads,11-11-2025,CMP8661
U8314,LinkedIn Ads,07-08-2025,CMP6072
U4182,Instagram Ads,10/26/2025,CMP4741
U6159,YouTube Ads,12-03-2025,CMP9385
U4843,Email Marketing,03/16/2025,CMP9836
U0349,Facebook Ads,09/14/2025,CMP9319
U4824,Facebook Ads,03/14/2025,CMP3186
U2540,LinkedIn Ads,07/23/2025,CMP0898
U9203,Email Marketing,04/27/2025,CMP0501
U2270,Instagram Ads,12-03-2025,CMP9870
U2335,Google Ads,12/22/2025,CMP4665
U2403,Facebook Ads,08-11-2025,CMP8999
U3550,YouTube Ads,01-08-2025,CMP6266
U4128,Facebook Ads,04-09-2025,CMP2388
U0483,Instagram Ads,03/26/2025,CMP9628
U1026,LinkedIn Ads,01/29/2025,CMP8420
U5487,Facebook Ads,01/14/2025,CMP8256
U0891,Google Ads,08/21/2025,CMP4576
U2354,Facebook Ads,01/26/2025,CMP8550
U6402,Google Ads,03/25/2025,CMP4426
U2248,Email Marketing,06/26/2025,CMP2290
U2638,Email Marketing,10/17/2025,CMP8063
U1101,Google Ads,04-10-2025,CMP4318
U1782,Instagram Ads,08/28/2025,CMP2174
U0008,Facebook Ads,07/14/2025,CMP3358
U9396,Email Marketing,06/26/2025,CMP8410
U0806,Email Marketing,03/28/2025,CMP1218
U7065,Instagram Ads,05/22/2025,CMP6482
U7590,Google Ads,09/13/2025,CMP4099
U8786,Google Ads,04-04-2025,CMP1232
U9937,Facebook Ads,08/13/2025,CMP6880
U8905,YouTube Ads,12/15/2025,CMP3796
U9644,LinkedIn Ads,10-06-2025,CMP9379
U3866,LinkedIn Ads,07/27/2025,CMP1950
U2801,Instagram Ads,04-03-2025,CMP0254
U8833,Google Ads,08/18/2025,CMP2609
U1192,Email Marketing,10/20/2025,CMP2464
U4400,Google Ads,05-01-2025,CMP9735
U5422,Google Ads,01/18/2025,CMP8958
U2130,LinkedIn Ads,06-02-2025,CMP8885
U5682,YouTube Ads,08/20/2025,CMP8392
U3855,Email Marketing,10-06-2025,CMP0587
U4504,Email Marketing,07/14/2025,CMP8836
U2457,LinkedIn Ads,11/16/2025,CMP7560
U0626,Facebook Ads,11/26/2025,CMP2522
U0850,Email Marketing,12/23/2025,CMP6531
U9326,LinkedIn Ads,01/20/2025,CMP5905
U4116,Facebook Ads,04-04-2025,CMP8877
U2181,Facebook Ads,12/16/2025,CMP3214
U1690,Facebook Ads,06/24/2025,CMP6413
U2915,Facebook Ads,06/25/2025,CMP5372
U9961,YouTube Ads,12/18/2025,CMP6614
U0421,Google Ads,11/27/2025,CMP8266
U4708,Instagram Ads,05/14/2025,CMP9154
U7885,Email Marketing,11-03-2025,CMP1966
U5968,YouTube Ads,04/18/2025,CMP5466
U2843,Google Ads,07-07-2025,CMP7434
U7330,Email Marketing,06-12-2025,CMP7797
U0577,Email Marketing,07-01-2025,CMP2453
U9914,Email Marketing,03-09-2025,CMP2000
U6590,YouTube Ads,03/25/2025,CMP3851
U8298,LinkedIn Ads,08-01-2025,CMP7015
U4582,Facebook Ads,10-05-2025,CMP2746
U4990,Instagram Ads,11-11-2025,CMP5960
U0703,Google Ads,03/21/2025,CMP5445
U5341,Google Ads,06-12-2025,CMP3803
U9103,Google Ads,04-04-2025,CMP7873
U8039,YouTube Ads,03/15/2025,CMP8517
U6772,LinkedIn Ads,03/18/2025,CMP3639
U3427,Email Marketing,02-05-2025,CMP8443
U2070,Google Ads,04/13/2025,CMP8903
U1473,Email Marketing,09/24/2025,CMP0117
U2705,Email Marketing,08/30/2025,CMP3342
U4266,Facebook Ads,07-05-2025,CMP7472
U1479,Facebook Ads,09/19/2025,CMP6209
U2977,Facebook Ads,08/14/2025,CMP9074
U9249,Email Marketing,12-02-2025,CMP7491
U3508,Instagram Ads,07/30/2025,CMP0480
U9063,Email Marketing,10-09-2025,CMP5357
U3330,Email Marketing,06/13/2025,CMP5959
U3586,Email Marketing,03/24/2025,CMP8014
U1909,Instagram Ads,04-03-2025,CMP9356
U1145,LinkedIn Ads,03/24/2025,CMP9540
U8034,LinkedIn Ads,12/29/2025,CMP9764
U1615,Facebook Ads,03-10-2025,CMP8503
U4347,YouTube Ads,10-11-2025,CMP0890
U5724,YouTube Ads,12/17/2025,CMP7629
U8766,Email Marketing,07/21/2025,CMP6099
U6355,Facebook Ads,11/27/2025,CMP0663
U3442,Instagram Ads,10/20/2025,CMP9402
U0394,Facebook Ads,02/17/2025,CMP9457
U9447,Facebook Ads,08-01-2025,CMP8379
U0794,Google Ads,11/21/2025,CMP8190
U2288,Google Ads,01/28/2025,CMP2579
U2961,Google Ads,01/22/2025,CMP1463
U3244,Email Marketing,11/15/2025,CMP2229
U0220,Facebook Ads,12-05-2025,CMP9370
U2886,YouTube Ads,02/21/2025,CMP4940
U9445,Email Marketing,12-07-2025,CMP6469
U5734,Facebook Ads,07/14/2025,CMP6154
U9560,Facebook Ads,09-12-2025,CMP0021
U9007,Facebook Ads,06/17/2025,CMP1944
U0421,Facebook Ads,03/14/2025,CMP2136
U4554,YouTube Ads,01/31/2025,CMP5929
U2130,LinkedIn Ads,03-06-2025,CMP1399
U0125,Instagram Ads,04/24/2025,CMP1754
U8133,Google Ads,10/16/2025,CMP4092
U5703,YouTube Ads,07-10-2025,CMP5051
U7566,Instagram Ads,08-11-2025,CMP4033
U9075,YouTube Ads,04/28/2025,CMP1942
U0216,LinkedIn Ads,09/22/2025,CMP1475
U5616,Google Ads,12/27/2025,CMP7337
U3756,LinkedIn Ads,06/20/2025,CMP0696
U2867,YouTube Ads,02/28/2025,CMP5917
U5822,Facebook Ads,08/17/2025,CMP7129
U3260,Google Ads,12-10-2025,CMP8130
U1294,Instagram Ads,06/30/2025,CMP7201
U6603,Email Marketing,08-01-2025,CMP2265
U7957,Google Ads,12-08-2025,CMP9656
U9045,Email Marketing,02-04-2025,CMP0322
U1078,YouTube Ads,06-12-2025,CMP4417
U8142,Google Ads,07/22/2025,CMP8223
U1971,Email Marketing,08-01-2025,CMP3665
U4697,LinkedIn Ads,01/26/2025,CMP1673
U8445,Facebook Ads,12-09-2025,CMP3823
U2706,YouTube Ads,08-09-2025,CMP1867
U1459,YouTube Ads,07/30/2025,CMP0836
U1372,Email Marketing,05-01-2025,CMP0450
U7350,YouTube Ads,03/17/2025,CMP9365
U8327,Email Marketing,01/16/2025,CMP0368
U7394,Instagram Ads,07-02-2025,CMP4261
U8833,LinkedIn Ads,03/30/2025,CMP9357
U2947,LinkedIn Ads,04-07-2025,CMP0768
U8187,Google Ads,12-12-2025,CMP6607
U9480,YouTube Ads,12-10-2025,CMP6939
U1449,YouTube Ads,10/25/2025,CMP0707
U9064,YouTube Ads,10/13/2025,CMP8100
U6524,LinkedIn Ads,04-04-2025,CMP1754
U6288,Email Marketing,10-07-2025,CMP6909
U1062,Google Ads,08/16/2025,CMP7034
U6663,Facebook Ads,05/21/2025,CMP6324
U8222,Facebook Ads,04/27/2025,CMP9403
U7294,LinkedIn Ads,11-05-2025,CMP4236
U9610,Google Ads,05-08-2025,CMP1039
U7785,Facebook Ads,07/28/2025,CMP2675
U0360,Instagram Ads,03/26/2025,CMP0718
U7028,LinkedIn Ads,06-12-2025,CMP4950
U7702,Instagram Ads,09-05-2025,CMP4738
U0686,YouTube Ads,10-07-2025,CMP4239
U7256,LinkedIn Ads,05/19/2025,CMP6566
U6170,Instagram Ads,05/16/2025,CMP3711
U7215,Email Marketing,06-09-2025,CMP4080
U0808,Instagram Ads,02/26/2025,CMP1480
U6251,Google Ads,12/22/2025,CMP2959
U8812,LinkedIn Ads,10-12-2025,CMP1288
U4259,Email Marketing,06/17/2025,CMP6731
U4934,Google Ads,03-11-2025,CMP0126
U4489,Google Ads,10/13/2025,CMP2932
U5157,Instagram Ads,08-05-2025,CMP0820
U5226,Google Ads,04/24/2025,CMP8807
U4229,LinkedIn Ads,07/27/2025,CMP0474
U5473,LinkedIn Ads,11-06-2025,CMP3020
U1941,Email Marketing,03/31/2025,CMP0151
U6574,LinkedIn Ads,03-10-2025,CMP7405
U1513,Google Ads,07-10-2025,CMP1699
U0246,Email Marketing,02/25/2025,CMP8472
U2833,Email Marketing,10/23/2025,CMP7884
U4311,Instagram Ads,03/26/2025,CMP0224
U7844,Facebook Ads,06/25/2025,CMP1818
U2766,YouTube Ads,07-08-2025,CMP6323
U5314,Email Marketing,05-10-2025,CMP2022
U6020,Google Ads,05/27/2025,CMP4397
U7332,Google Ads,05/27/2025,CMP3225
U3380,Email Marketing,05-05-2025,CMP8049
U8830,LinkedIn Ads,07/14/2025,CMP2726
U1103,Instagram Ads,11-07-2025,CMP7779
U3761,Email Marketing,06/16/2025,CMP5390
U0194,YouTube Ads,01/19/2025,CMP4371
U4696,Google Ads,09/21/2025,CMP8433
U4291,Instagram Ads,08-07-2025,CMP4569
U3563,Instagram Ads,08/19/2025,CMP8767
U8231,Facebook Ads,09/20/2025,CMP5252
U8646,YouTube Ads,09/21/2025,CMP6325
U2177,Google Ads,09-03-2025,CMP9812
U9802,Instagram Ads,10-04-2025,CMP2254
U7366,Facebook Ads,03/25/2025,CMP4388
U0493,Facebook Ads,07/20/2025,CMP1691
U2749,YouTube Ads,03/16/2025,CMP8472
U8553,Facebook Ads,07/17/2025,CMP3033
U0184,YouTube Ads,10-08-2025,CMP0489
U9061,Google Ads,05/29/2025,CMP6287
U4528,YouTube Ads,08-04-2025,CMP1394
U0572,LinkedIn Ads,01-02-2025,CMP5069
U5398,LinkedIn Ads,10/29/2025,CMP7489
U6389,Email Marketing,08-05-2025,CMP0321
U3684,Instagram Ads,05/25/2025,CMP6439
U0688,LinkedIn Ads,09/25/2025,CMP1648
U2308,LinkedIn Ads,07/13/2025,CMP3190
U8651,Facebook Ads,04/30/2025,CMP6640
U7952,Google Ads,11-11-2025,CMP9270
U9329,LinkedIn Ads,08/21/2025,CMP9689
U5874,Google Ads,08/21/2025,CMP2073
U0096,LinkedIn Ads,10/20/2025,CMP3061
U7546,Instagram Ads,09-07-2025,CMP7553
U1583,LinkedIn Ads,10-05-2025,CMP2261
U2258,Instagram Ads,08-12-2025,CMP2371
U4331,Instagram Ads,07-07-2025,CMP7824
U5226,Instagram Ads,08-11-2025,CMP9070
U9413,Facebook Ads,01-10-2025,CMP2319
U7527,Email Marketing,03/29/2025,CMP3598
U5376,Facebook Ads,05/24/2025,CMP7701
U1477,Facebook Ads,03-11-2025,CMP8466
U9216,Instagram Ads,11/25/2025,CMP8885
U1790,YouTube Ads,12-03-2025,CMP1904
U0873,Email Marketing,10/19/2025,CMP0715
U7928,LinkedIn Ads,05-12-2025,CMP1162
U2308,YouTube Ads,10/18/2025,CMP8261
U4572,Facebook Ads,08/30/2025,CMP9390
U1355,Facebook Ads,04/20/2025,CMP8433
U6608,Google Ads,04/24/2025,CMP5445
U3965,Facebook Ads,06/22/2025,CMP4863
U3175,YouTube Ads,10/29/2025,CMP4473
U5209,YouTube Ads,04/27/2025,CMP4909
U0870,LinkedIn Ads,08/17/2025,CMP4882
U5968,Instagram Ads,07/23/2025,CMP6447
U1756,YouTube Ads,01/22/2025,CMP0160
U1366,Email Marketing,02/21/2025,CMP0452
U7294,YouTube Ads,12/16/2025,CMP1553
U3831,Email Marketing,06-11-2025,CMP2756
U9272,Google Ads,07-02-2025,CMP2903
U5686,Google Ads,12-02-2025,CMP0832
U1637,Google Ads,08/15/2025,CMP5568
U6000,YouTube Ads,11/26/2025,CMP9748
U3543,Google Ads,06-05-2025,CMP1078
U3515,Google Ads,08-08-2025,CMP9486
U3628,Google Ads,12-01-2025,CMP4657
U6125,YouTube Ads,12/18/2025,CMP2856
U9329,Google Ads,10/23/2025,CMP6356
U7824,YouTube Ads,05/15/2025,CMP7021
U3176,YouTube Ads,10/19/2025,CMP7848
U6177,Facebook Ads,03/22/2025,CMP6144
U5130,Google Ads,05-11-2025,CMP5701
U3061,LinkedIn Ads,12-05-2025,CMP1733
U9361,Instagram Ads,01/21/2025,CMP3627
U9106,Instagram Ads,07/31/2025,CMP0761
U0107,Google Ads,05/25/2025,CMP1912
U7392,Instagram Ads,06/15/2025,CMP7480
U6476,Email Marketing,01/24/2025,CMP9723
U8531,Google Ads,04-06-2025,CMP2936
U1877,Email Marketing,02/16/2025,CMP0405
U1622,Google Ads,11/28/2025,CMP9024
U0071,YouTube Ads,12/18/2025,CMP5777
U9016,YouTube Ads,10-09-2025,CMP1837
U1544,Email Marketing,07/15/2025,CMP9323
U9894,Facebook Ads,04/21/2025,CMP5566
U4524,YouTube Ads,06/19/2025,CMP2533
U2911,Facebook Ads,10-10-2025,CMP8420
U4546,Facebook Ads,05/23/2025,CMP3747
U5897,Email Marketing,10/23/2025,CMP2158
U3406,Email Marketing,01/26/2025,CMP2074
U2084,Facebook Ads,12/23/2025,CMP3589
U6671,Facebook Ads,05-10-2025,CMP0679
U7487,Instagram Ads,08/24/2025,CMP0942
U2653,Facebook Ads,11-03-2025,CMP8803
U2608,LinkedIn Ads,10/26/2025,CMP1213
U1096,Instagram Ads,11/14/2025,CMP0478
U0916,Facebook Ads,07-07-2025,CMP1330
U6278,LinkedIn Ads,04/30/2025,CMP6844
U9523,YouTube Ads,05/27/2025,CMP9345
U3682,LinkedIn Ads,10/18/2025,CMP7070
U6314,LinkedIn Ads,03-10-2025,CMP9905
U2252,Facebook Ads,06/25/2025,CMP4842
U0644,Google Ads,10-01-2025,CMP2479
U5098,Email Marketing,12/31/2025,CMP1608
U2196,Instagram Ads,05/25/2025,CMP6231
U3315,Instagram Ads,01/18/2025,CMP0944
U4376,Email Marketing,07-09-2025,CMP5994
U6577,Email Marketing,10/28/2025,CMP9236
U7737,Facebook Ads,05/19/2025,CMP5497
U2073,LinkedIn Ads,02-10-2025,CMP8238
U5020,Email Marketing,09/18/2025,CMP8774
U9433,YouTube Ads,07/15/2025,CMP6539
U2240,Facebook Ads,05-03-2025,CMP1849
U0863,Facebook Ads,12-08-2025,CMP4354
U5062,Facebook Ads,04/20/2025,CMP4061
U0297,Facebook Ads,01/16/2025,CMP6761
U1301,YouTube Ads,07-08-2025,CMP8122
U4578,Instagram Ads,04-01-2025,CMP9126
U8161,Instagram Ads,01/25/2025,CMP7548
U5595,Email Marketing,03/17/2025,CMP2681
U3086,YouTube Ads,04-10-2025,CMP2164
U7198,Email Marketing,10-02-2025,CMP1015
U0415,Email Marketing,03/19/2025,CMP5333
U3193,Google Ads,03-03-2025,CMP2098
U8669,Email Marketing,11/18/2025,CMP9399
U5752,Facebook Ads,12/30/2025,CMP0575
U7941,YouTube Ads,05-07-2025,CMP0439
U2769,Email Marketing,03/19/2025,CMP5772
U9961,Email Marketing,03/31/2025,CMP3717
U1428,Instagram Ads,09/17/2025,CMP3639
U9948,YouTube Ads,09-12-2025,CMP0803
U2556,LinkedIn Ads,07/22/2025,CMP3276
U1469,Facebook Ads,09-10-2025,CMP9071
U5314,YouTube Ads,08/15/2025,CMP4295
U8329,Email Marketing,01-09-2025,CMP3551
