Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category
CONV01031,U8152,57649.06,02/28/2025,10.96214656645989,454.0,1,Very High
CONV01032,U4844,43556.0,04-04-2025,10.681825704151798,841.0,1,Very High
CONV01033,U4195,11178.21,08/18/2025,9.321811082316177,1722.0,0,Very High
CONV01034,U6702,33481.46,11/30/2025,10.41877699860664,1127.0,0,Very High
CONV01035,U0700,55772.42,11/21/2025,10.929052690795496,506.0,1,Very High
CONV01036,U9342,29575.56,08-07-2025,10.294737434708248,1227.0,0,Very High
CONV01037,U1788,8794.86,03/15/2025,9.082036435222383,1783.0,0,Very High
CONV01038,U5611,52895.1,11/21/2025,10.876084891121081,591.0,1,Very High
CONV01039,U2385,42939.34,12/13/2025,10.667566989426575,863.0,1,Very High
CONV01040,U0887,51512.61,04/27/2025,10.849601323582835,634.0,1,Very High
CONV01041,U6637,53631.34,03-10-2025,10.889907523320467,570.0,1,Very High
CONV01042,U0881,72279.92,02/26/2025,11.188315472904076,63.0,1,Very High
CONV01043,U2633,68510.38,01-10-2026,11.134755141838887,164.0,1,Very High
CONV01044,U1275,11487.82,12/29/2025,9.349129667570741,1715.0,0,Very High
CONV01045,U5185,20263.1,03/23/2025,9.916606126529185,1472.0,0,Very High
CONV01046,U1597,73443.12,02-01-2025,11.204280123938679,37.0,1,Very High
CONV01047,U3132,28241.53,12/25/2025,10.24858427682943,1263.0,0,Very High
CONV01048,U8178,31221.22,12-10-2025,10.348885299805284,1194.0,0,Very High
CONV01049,U7518,41791.95,08/13/2025,10.64048294400102,909.0,1,Very High
CONV01050,U7168,46812.96,12/20/2025,10.753936728024232,758.0,1,Very High
CONV01051,U6739,56565.7,03/24/2025,10.943175751829227,485.0,1,Very High
CONV01052,U4750,58433.36,08/21/2025,10.975659351967073,423.0,1,Very High
CONV01053,U7602,59009.16,08-12-2025,10.985464911452386,407.0,1,Very High
CONV01054,U4334,18685.41,07-05-2025,9.835551800672715,1517.0,0,Very High
CONV01055,U8503,13403.0,11/22/2025,9.5033084488572,1666.0,0,Very High
CONV01056,U6445,10318.64,02/16/2025,9.241804154706172,1750.0,0,Very High
CONV01057,U2596,53469.34,08/16/2025,10.886882386628377,574.0,1,Very High
CONV01058,U4264,15879.38,10/13/2025,9.672839663985854,1597.0,0,Very High
CONV01059,U8908,2627.77,03-05-2025,7.8742713351667595,1949.0,0,Very High
CONV01060,U3634,63153.92,06/25/2025,11.053346034482548,291.0,1,Very High
CONV01061,U0380,8428.88,12-07-2025,9.03953781601914,1796.0,0,Very High
CONV01062,U1521,27583.75,03-07-2025,10.225018362768962,1282.0,0,Very High
CONV01063,U1206,16364.47,09/20/2025,9.702928906351778,1584.0,0,Very High
CONV01064,U4895,42871.58,01/25/2025,10.665987739726578,871.0,1,Very High
CONV01065,U9831,39489.82,10/15/2025,10.58382351881568,970.0,1,Very High
CONV01066,U8385,27843.14,04/17/2025,10.234377810289134,1271.0,0,Very High
CONV01067,U2074,15543.39,05/20/2025,9.651455080809432,1606.0,0,Very High
CONV01068,U7145,15084.27,09/25/2025,9.621474050007727,1621.0,0,Very High
CONV01069,U9563,59711.9,11/27/2025,10.997303356440696,384.0,1,Very High
CONV01070,U5223,29191.16,11/21/2025,10.28165545905495,1233.0,0,Very High
CONV01071,U8379,22540.41,06-05-2025,10.023109341094221,1401.0,0,Very High
CONV01072,U7036,6143.55,04/27/2025,8.723320789050158,1855.0,0,Very High
CONV01073,U0179,42884.6,06/28/2025,10.666291384232562,868.0,1,Very High
CONV01074,U8639,21395.1,05-11-2025,9.970963941411016,1431.0,0,Very High
CONV01075,U5207,4437.24,06/28/2025,8.398013180444055,1904.0,0,Very High
CONV01076,U2804,29177.18,11/22/2025,10.281176448644274,1236.0,0,Very High
CONV01077,U0077,63241.98,09-06-2025,11.054739412287834,285.0,1,Very High
CONV01078,U1138,60336.62,09/21/2025,11.007711068779699,372.0,1,Very High
CONV01079,U5132,29954.56,10-02-2025,10.307470229052011,1215.0,0,Very High
CONV01080,U1684,62040.15,01/19/2025,11.035553153546788,319.0,1,Very High
CONV01081,U3132,70107.69,08-04-2025,11.157802031102756,120.0,1,Very High
CONV01082,U1230,46246.74,06-10-2025,10.74176787688178,772.0,1,Very High
CONV01083,U7549,64745.7,03/27/2025,11.078238013012045,248.0,1,Very High
CONV01084,U8645,49849.22,05-12-2025,10.816778188619965,675.0,1,Very High
CONV01085,U1357,65560.77,07/21/2025,11.090748030662938,236.0,1,Very High
CONV01086,U3482,35510.16,01/19/2025,10.477602292257991,1068.0,0,Very High
CONV01087,U8645,70870.32,10/13/2025,11.16862111728345,102.0,1,Very High
CONV01088,U3585,65188.52,07/22/2025,11.085053998798978,240.0,1,Very High
CONV01089,U5033,11686.26,11/20/2025,9.366254638626742,1711.0,0,Very High
CONV01090,U3065,49895.0,05/31/2025,10.817696118205959,674.0,1,Very High
CONV01091,U3475,32740.5,03/29/2025,10.396398665391816,1147.0,0,Very High
CONV01092,U6268,14816.64,08-10-2025,9.603573641904855,1630.0,0,Very High
CONV01093,U1789,19234.11,12/18/2025,9.864492533911921,1497.0,0,Very High
CONV01094,U1079,17565.03,10/19/2025,9.773722202320304,1556.0,0,Very High
CONV01095,U4396,59090.28,09/22/2025,10.986838645976826,404.0,1,Very High
CONV01096,U3033,36149.31,09/24/2025,10.495440802930501,1048.0,0,Very High
CONV01097,U7459,35989.1,03/24/2025,10.490999179618813,1053.0,0,Very High
CONV01098,U9733,824.73,07/27/2025,6.716267843571888,1998.0,0,High
CONV01099,U4763,13172.37,05-01-2025,9.485952646590631,1674.0,0,Very High
CONV01100,U8941,19575.1,05/26/2025,9.882064713405333,1486.0,0,Very High
CONV01101,U9761,51669.48,09/28/2025,10.852641910961324,629.0,1,Very High
CONV01102,U5853,43635.63,10-04-2025,10.683652214233739,838.0,1,Very High
CONV01103,U1769,41210.04,06/19/2025,10.626461460607485,927.0,1,Very High
CONV01104,U5427,70936.04,07/28/2025,11.169548002055336,100.0,1,Very High
CONV01105,U2015,72635.37,09-04-2025,11.19322103955955,57.0,1,Very High
CONV01106,U2411,39596.58,09-05-2025,10.5865232842641,968.0,1,Very High
CONV01107,U4829,16886.4,02-03-2025,9.734323060711322,1570.0,0,Very High
CONV01108,U5772,19418.94,12/16/2025,9.874055652242191,1488.0,0,Very High
CONV01109,U2338,68930.79,04/20/2025,11.140872743916237,154.0,1,Very High
CONV01110,U6329,8036.8,08/13/2025,8.991910692888194,1806.0,0,Very High
CONV01111,U5284,57748.78,11-01-2025,10.963874818852974,452.0,1,Very High
CONV01112,U4872,41277.93,10/30/2025,10.628107479276865,924.0,1,Very High
CONV01113,U8255,35527.12,12/30/2025,10.478079774583888,1066.0,0,Very High
CONV01114,U0433,11188.48,09-02-2025,9.322729330163648,1719.0,0,Very High
CONV01115,U8901,56833.63,10/29/2025,10.947901102026602,475.0,1,Very High
CONV01116,U7541,20810.47,02/17/2025,9.943259556008664,1450.0,0,Very High
CONV01117,U7889,5269.22,01-12-2026,8.56982738639463,1884.0,0,Very High
CONV01118,U3360,55726.48,10-07-2025,10.928228661525786,509.0,1,Very High
CONV01119,U0106,15651.96,09-08-2025,9.658415315464271,1602.0,0,Very High
CONV01120,U4051,2580.74,05-01-2025,7.856218869202286,1951.0,0,Very High
CONV01121,U3016,61760.22,05/22/2025,11.031030938389563,334.0,1,Very High
CONV01122,U0355,56036.44,04-12-2025,10.933775317751545,498.0,1,Very High
CONV01123,U4752,71962.54,06/13/2025,11.18391488085115,69.0,1,Very High
CONV01124,U7602,2826.82,08/16/2025,7.947261375768701,1941.0,0,Very High
CONV01125,U7283,35492.1,02/14/2025,10.477093590374766,1069.0,0,Very High
CONV01126,U3454,29753.85,06/30/2025,10.300747422896695,1221.0,0,Very High
CONV01127,U5559,59162.24,09-01-2025,10.988055682059374,397.0,1,Very High
CONV01128,U9927,53356.14,12/20/2025,10.88476308095217,578.0,1,Very High
CONV01129,U5704,30730.22,10/28/2025,10.33303435495477,1201.0,0,Very High
CONV01130,U8183,57173.26,01-07-2026,10.953859076087504,463.0,1,Very High
CONV01131,U1055,9249.67,02/28/2025,9.1324512603158,1772.0,0,Very High
CONV01132,U2852,34126.1,06/18/2025,10.437847069055385,1106.0,0,Very High
CONV01133,U4688,12785.14,05/22/2025,9.456117050742716,1681.0,0,Very High
CONV01134,U1577,11186.78,04/15/2025,9.322577390202879,1720.0,0,Very High
CONV01135,U3037,54825.04,01-01-2026,10.911920542554416,540.0,1,Very High
CONV01136,U5769,42233.28,07-06-2025,10.650987492543813,894.0,1,Very High
CONV01137,U9325,39155.58,02/13/2025,10.575323758816308,979.0,1,Very High
CONV01138,U0370,62240.02,05-07-2025,11.038769546892796,316.0,1,Very High
CONV01139,U3956,23933.78,10-12-2025,10.08308791022389,1370.0,0,Very High
CONV01140,U0492,20120.42,01/27/2025,9.909540198264024,1477.0,0,Very High
CONV01141,U1022,60570.4,05/19/2025,11.011578113460557,369.0,1,Very High
CONV01142,U9801,41693.32,12-10-2025,10.638120187478153,912.0,1,Very High
CONV01143,U8317,32790.03,05-05-2025,10.397910281361206,1144.0,0,Very High
CONV01144,U8753,51506.94,11-08-2025,10.849491249525403,635.0,1,Very High
CONV01145,U2052,41553.7,08-12-2025,10.634765910613215,917.0,1,Very High
CONV01146,U7153,7580.33,01/30/2025,8.93344392498623,1818.0,0,Very High
CONV01147,U4095,10158.66,02-04-2025,9.226180256005593,1754.0,0,Very High
CONV01148,U4791,36293.58,03-11-2025,10.499423697810135,1043.0,0,Very High
CONV01149,U5849,23226.88,05-04-2025,10.053108560299846,1381.0,0,Very High
CONV01150,U5225,8500.08,01-04-2026,9.047948493230649,1792.0,0,Very High
CONV01151,U2247,55836.72,09/30/2025,10.93020490565709,504.0,1,Very High
CONV01152,U7214,2330.76,12/25/2025,7.7543786262222,1957.0,0,Very High
CONV01153,U0979,37530.3,06/19/2025,10.532930530484654,1021.0,0,Very High
CONV01154,U3022,4630.27,12/13/2025,8.440586407523602,1897.0,0,Very High
CONV01155,U4302,2780.37,11/22/2025,7.930698891051201,1942.0,0,Very High
CONV01156,U6359,74323.67,12/31/2025,11.216198207896806,10.0,1,Very High
CONV01157,U4262,56113.32,04/23/2025,10.93514631740491,497.0,1,Very High
CONV01158,U1402,25811.78,05/20/2025,10.158624997102182,1325.0,0,Very High
CONV01159,U9962,42956.74,01/17/2025,10.667972120722595,860.0,1,Very High
CONV01160,U7643,48102.42,02-05-2025,10.781108555437337,729.0,1,Very High
CONV01161,U9035,14100.44,07-04-2025,9.554032198811159,1645.0,0,Very High
CONV01162,U2407,18025.94,12-03-2025,9.799622584655676,1537.0,0,Very High
CONV01163,U5200,17675.46,02/21/2025,9.77998908989934,1551.0,0,Very High
CONV01164,U8855,26717.43,01/25/2025,10.193108868439264,1294.0,0,Very High
CONV01165,U5338,61834.95,11-02-2025,11.032240189525433,330.0,1,Very High
CONV01166,U9945,67381.38,07/15/2025,11.118138838390756,190.0,1,Very High
CONV01167,U4766,8637.74,03/24/2025,9.064012017830054,1788.0,0,Very High
CONV01168,U5637,44014.46,05-12-2025,10.692296214823015,829.0,1,Very High
CONV01169,U9264,41456.3,09/28/2025,10.632419260859045,920.0,1,Very High
CONV01170,U9947,39384.94,09-09-2025,10.581164178807038,973.0,1,Very High
CONV01171,U3983,24125.12,07-08-2025,10.091050350000051,1362.0,0,Very High
CONV01172,U9183,27650.55,10-01-2025,10.227437063245482,1280.0,0,Very High
CONV01173,U8809,44168.08,05-10-2025,10.695780275756945,825.0,1,Very High
CONV01174,U6693,43518.87,08/24/2025,10.68097289439301,845.0,1,Very High
CONV01175,U4316,35637.12,10/14/2025,10.481171130474014,1058.0,0,Very High
CONV01176,U2169,29567.48,10-04-2025,10.294464208075878,1228.0,0,Very High
CONV01177,U1951,45950.24,06/25/2025,10.735336113273911,779.0,1,Very High
CONV01178,U7369,36175.12,08/16/2025,10.49615451162857,1047.0,0,Very High
CONV01179,U1373,44783.84,04-09-2025,10.70962496827815,810.0,1,Very High
CONV01180,U4577,37377.04,02/20/2025,10.52883864517789,1026.0,0,Very High
CONV01181,U4674,56979.54,07/15/2025,10.95046508501647,469.0,1,Very High
CONV01182,U9424,26540.42,11/17/2025,10.18646181059959,1300.0,0,Very High
CONV01183,U4727,8629.36,05/20/2025,9.063041498155286,1789.0,0,Very High
CONV01184,U2767,3701.07,02-12-2025,8.216647401652677,1924.0,0,Very High
CONV01185,U6055,32417.82,04/29/2025,10.386494397341643,1156.0,0,Very High
CONV01186,U1966,20281.95,09-12-2025,9.917535910637177,1470.0,0,Very High
CONV01187,U3645,38399.22,02/16/2025,10.555818467726073,1001.0,0,Very High
CONV01188,U5158,69978.33,02/14/2025,11.155955191711799,123.0,1,Very High
CONV01189,U0584,19009.1,12-09-2025,9.852725695857908,1505.0,0,Very High
CONV01190,U7939,21733.02,04-12-2025,9.986634053839545,1425.0,0,Very High
CONV01191,U8040,53466.8,10/14/2025,10.88683488252927,575.0,1,Very High
CONV01192,U3846,40136.75,12/23/2025,10.600072566967595,950.0,1,Very High
CONV01193,U6426,36461.2,11-06-2025,10.504031386511002,1038.0,0,Very High
CONV01194,U4054,13832.43,01-05-2026,9.534843405478071,1655.0,0,Very High
CONV01195,U2099,31341.21,09-12-2025,10.352721030335108,1191.0,0,Very High
CONV01196,U0997,50867.94,10/28/2025,10.83700780017097,657.0,1,Very High
CONV01197,U4397,25983.24,10-02-2025,10.16524547937195,1317.0,0,Very High
CONV01198,U8783,71129.92,05-05-2025,11.172277401708305,95.0,1,Very High
CONV01199,U6213,68482.96,03-12-2025,11.134354836246505,165.0,1,Very High
CONV01200,U8774,40525.64,05-09-2025,10.609714814631426,939.0,1,Very High
CONV01201,U9060,63527.04,06-01-2025,11.05923666221847,276.0,1,Very High
CONV01202,U2572,17827.89,06/18/2025,9.788575454292253,1543.0,0,Very High
CONV01203,U6566,20797.4,03-11-2025,9.942631339653754,1451.0,0,Very High
CONV01204,U0331,40971.07,02-06-2025,10.620645894038809,932.0,1,Very High
CONV01205,U9924,38792.4,06-09-2025,10.56600540804941,987.0,1,Very High
CONV01206,U9441,32642.94,09-06-2025,10.393414512577397,1149.0,0,Very High
CONV01207,U8737,2028.03,10-02-2025,7.615313125325183,1969.0,0,Very High
CONV01208,U9468,17984.58,01/24/2025,9.797325604706202,1538.0,0,Very High
CONV01209,U1371,16170.38,03/20/2025,9.690998292157827,1587.0,0,Very High
CONV01210,U7759,42822.96,10-02-2025,10.664853038017112,874.0,1,Very High
CONV01211,U2468,42724.44,02-01-2025,10.662549806350892,879.0,1,Very High
CONV01212,U8939,18253.65,09/27/2025,9.812175121076574,1532.0,0,Very High
CONV01213,U1722,28644.69,08/30/2025,10.262758274526036,1256.0,0,Very High
CONV01214,U7170,32245.53,03-05-2025,10.381165719535732,1165.0,0,Very High
CONV01215,U6544,33084.34,01/14/2025,10.40684556295373,1136.0,0,Very High
CONV01216,U2319,15931.29,06/17/2025,9.676103146495905,1594.0,0,Very High
CONV01217,U5410,53844.8,03/26/2025,10.893879685113841,565.0,1,Very High
CONV01218,U0092,15545.62,06-12-2025,9.651598530636493,1605.0,0,Very High
CONV01219,U9740,47998.5,04/19/2025,10.778945873169107,731.0,1,Very High
CONV01220,U4657,23451.96,08/26/2025,10.062751991921386,1379.0,0,Very High
CONV01221,U1270,55001.36,11-08-2025,10.915131372384948,532.0,1,Very High
CONV01222,U9623,43492.44,12/24/2025,10.680365401106918,849.0,1,Very High
CONV01223,U7757,58914.84,04/24/2025,10.983865263874875,410.0,1,Very High
CONV01224,U5298,38744.12,02/23/2025,10.564760091367082,990.0,1,Very High
CONV01225,U3945,58213.53,11-05-2025,10.971890258917956,431.0,1,Very High
CONV01226,U3505,21371.96,03/31/2025,9.969881850653916,1433.0,0,Very High
CONV01227,U1971,26602.4,10/13/2025,10.18879430615044,1299.0,0,Very High
CONV01228,U9172,14041.17,05-01-2025,9.54982022404144,1647.0,0,Very High
CONV01229,U9605,68394.78,07-07-2025,11.133066405800939,166.0,1,Very High
CONV01230,U4505,4010.86,12/17/2025,8.297010253158913,1919.0,0,Very High
CONV01231,U7714,37154.8,11/23/2025,10.522875161782192,1028.0,0,Very High
CONV01232,U2899,62679.28,03-12-2025,11.045802163594631,305.0,1,Very High
CONV01233,U4547,55505.92,04/20/2025,10.924262976646721,519.0,1,Very High
CONV01234,U6606,5315.14,08-08-2025,8.57850275507703,1883.0,0,Very High
CONV01235,U0730,51887.22,06-04-2025,10.856847068439437,621.0,1,Very High
CONV01236,U5746,42936.87,03/24/2025,10.667509466103706,864.0,1,Very High
CONV01237,U2991,44642.77,03/16/2025,10.706470046894223,814.0,1,Very High
CONV01238,U1332,51306.12,06-06-2025,10.845584812951225,647.0,1,Very High
CONV01239,U4704,42704.22,04/15/2025,10.662076439988567,880.0,1,Very High
CONV01240,U4250,7611.6,01-04-2026,8.93756004822087,1816.0,0,Very High
CONV01241,U2794,12311.04,02-06-2025,9.418332924376335,1696.0,0,Very High
CONV01242,U4730,72660.42,05-04-2025,11.193565848661576,56.0,1,Very High
CONV01243,U7663,9310.89,06-04-2025,9.139047357186671,1771.0,0,Very High
CONV01244,U9237,67669.67,07/23/2025,11.122408130167356,181.0,1,Very High
CONV01245,U5484,8190.42,07/21/2025,9.010842543991545,1802.0,0,Very High
CONV01246,U7193,43515.42,11/25/2025,10.680893617116789,847.0,1,Very High
CONV01247,U5536,23037.87,10-04-2025,10.044938068468186,1387.0,0,Very High
CONV01248,U9462,12928.94,07/30/2025,9.467300831383907,1675.0,0,Very High
CONV01249,U2287,59301.28,03-09-2025,10.9904030328133,393.0,1,Very High
CONV01250,U2709,11701.2,09/21/2025,9.367532137297669,1710.0,0,Very High
CONV01251,U7153,12194.74,03-05-2025,9.408841989415833,1698.0,0,Very High
CONV01252,U9009,16527.53,01-02-2026,9.712843257641032,1579.0,0,Very High
CONV01253,U6351,70193.24,03/19/2025,11.159021535365461,118.0,1,Very High
CONV01254,U1175,55726.86,07/15/2025,10.928235480400502,508.0,1,Very High
CONV01255,U5936,868.17,07/13/2025,6.7675387332905474,1997.0,0,High
CONV01256,U0725,7644.14,05-01-2025,8.941825430818119,1815.0,0,Very High
CONV01257,U7876,14079.21,01/30/2025,9.552525544373536,1646.0,0,Very High
CONV01258,U6627,10308.91,01/23/2025,9.240860847583962,1752.0,0,Very High
CONV01259,U6582,32304.86,08/28/2025,10.383003916903984,1162.0,0,Very High
CONV01260,U5490,59072.98,10/14/2025,10.986545835718996,405.0,1,Very High
CONV01261,U9670,61103.01,06-05-2025,11.02033277312069,354.0,1,Very High
CONV01262,U8022,66770.56,09/14/2025,11.109032520365117,204.0,1,Very High
CONV01263,U8893,27248.75,05/17/2025,10.212799625737379,1287.0,0,Very High
CONV01264,U5854,30168.93,01/24/2025,10.3146010119648,1208.0,0,Very High
CONV01265,U8085,72910.06,08/31/2025,11.196995621166883,51.0,1,Very High
CONV01266,U5351,45994.5,08-02-2025,10.736298844598991,777.0,1,Very High
CONV01267,U4948,14406.82,08/28/2025,9.575526393718341,1641.0,0,Very High
CONV01268,U1908,74622.69,04/28/2025,11.220213296101962,5.0,1,Very High
CONV01269,U9394,70209.26,09-08-2025,11.159249733180623,117.0,1,Very High
CONV01270,U2970,1125.04,12/20/2025,7.02646233204736,1991.0,0,Very High
CONV01271,U9816,17183.28,11/22/2025,9.75175029140303,1562.0,0,Very High
CONV01272,U9984,47881.88,09-03-2025,10.776513308238888,733.0,1,Very High
CONV01273,U5238,35049.6,07/20/2025,10.4645480107185,1076.0,0,Very High
CONV01274,U4190,64032.66,08/25/2025,11.067164161585156,262.0,1,Very High
CONV01275,U3401,22417.86,10-09-2025,10.017657847875748,1404.0,0,Very High
CONV01276,U2732,32791.16,12-10-2025,10.39794474141111,1143.0,0,Very High
CONV01277,U6149,45828.8,10/30/2025,10.732689813539906,784.0,1,Very High
CONV01278,U9352,12564.48,06/22/2025,9.438708650601004,1687.0,0,Very High
CONV01279,U9819,27715.72,05/26/2025,10.229791120184426,1279.0,0,Very High
CONV01280,U8108,69397.86,08/31/2025,11.14762571984701,140.0,1,Very High
CONV01281,U7603,68115.6,12/14/2025,11.128976221610843,168.0,1,Very High
CONV01282,U0476,46020.68,11/29/2025,10.736867868790048,776.0,1,Very High
CONV01283,U5326,43020.98,11/24/2025,10.669466426867201,858.0,1,Very High
CONV01284,U6379,15082.59,11-08-2025,9.621362676889769,1622.0,0,Very High
CONV01285,U3274,5562.34,06/15/2025,8.623953926309401,1874.0,0,Very High
CONV01286,U7269,37890.96,05-07-2025,10.542494231363072,1012.0,0,Very High
CONV01287,U0113,30921.24,02-02-2025,10.33923094509675,1198.0,0,Very High
CONV01288,U1983,53821.24,11/21/2025,10.893442043630333,566.0,1,Very High
CONV01289,U5954,38733.32,08/13/2025,10.564481307729258,991.0,1,Very High
CONV01290,U9500,27959.98,03/20/2025,10.238565245805038,1267.0,0,Very High
CONV01291,U1592,6249.66,07/16/2025,8.74044233715516,1852.0,0,Very High
CONV01292,U5418,42941.16,09-07-2025,10.667609372915651,862.0,1,Very High
CONV01293,U9234,23519.72,07/27/2025,10.065637013788916,1376.0,0,Very High
CONV01294,U4832,52359.87,03/25/2025,10.865914835623,610.0,1,Very High
CONV01295,U3468,44129.43,11-03-2025,10.694904846154484,827.0,1,Very High
CONV01296,U6650,13402.95,09/13/2025,9.503304718620461,1667.0,0,Very High
CONV01297,U7951,39748.84,12-03-2025,10.590361094917144,960.0,1,Very High
CONV01298,U3383,45941.61,05/18/2025,10.735148287863932,780.0,1,Very High
CONV01299,U0200,15787.84,10/17/2025,9.6670586403332,1600.0,0,Very High
CONV01300,U1101,63610.47,06-05-2025,11.060549078979793,272.0,1,Very High
CONV01301,U4196,49072.44,04-11-2025,10.80107323055994,696.0,1,Very High
CONV01302,U4355,55925.96,11-02-2025,10.931801832682064,501.0,1,Very High
CONV01303,U3997,35222.15,11/13/2025,10.469458815870295,1073.0,0,Very High
CONV01304,U7241,8165.79,03-02-2025,9.00783120979149,1803.0,0,Very High
CONV01305,U7042,33616.16,03/19/2025,10.422791929866856,1121.0,0,Very High
CONV01306,U6672,47611.27,11/14/2025,10.770845780110976,743.0,1,Very High
CONV01307,U4329,21190.16,10/17/2025,9.961339392567222,1441.0,0,Very High
CONV01308,U7989,73095.81,01/19/2025,11.199540005934779,45.0,1,Very High
CONV01309,U4992,48112.82,03-07-2025,10.781324732913234,728.0,1,Very High
CONV01310,U8222,40132.17,06-09-2025,10.599958453413025,951.0,1,Very High
CONV01311,U2563,13504.47,04/14/2025,9.510850067546356,1664.0,0,Very High
CONV01312,U9753,17732.73,08-10-2025,9.783223754832509,1548.0,0,Very High
CONV01313,U5167,42574.02,09-12-2025,10.659022975290027,885.0,1,Very High
CONV01314,U2293,61526.08,08/28/2025,11.027232682083167,342.0,1,Very High
CONV01315,U0388,29143.66,07-01-2025,10.280026984602717,1237.0,0,Very High
CONV01316,U4489,12661.04,03/19/2025,9.446363820157682,1683.0,0,Very High
CONV01317,U6391,19301.07,01-07-2026,9.8679676230277,1492.0,0,Very High
CONV01318,U4523,69327.75,10-06-2025,11.146614962061031,144.0,1,Very High
CONV01319,U2487,43376.04,04-05-2025,10.677685547843494,852.0,1,Very High
CONV01320,U4272,22387.89,10/13/2025,10.016320132660447,1405.0,0,Very High
CONV01321,U7305,35523.24,05-04-2025,10.477970559351519,1067.0,0,Very High
CONV01322,U2299,32479.32,03/28/2025,10.38838964644383,1155.0,0,Very High
CONV01323,U6120,74677.35,02-08-2025,11.220945503142696,4.0,1,Very High
CONV01324,U1100,73086.39,03-04-2025,11.199411127437472,48.0,1,Very High
CONV01325,U9404,74476.52,09/21/2025,11.218252613867035,6.0,1,Very High
CONV01326,U5414,43460.37,02/21/2025,10.679627776553335,850.0,1,Very High
CONV01327,U9417,62245.53,05/31/2025,11.03885806980137,315.0,1,Very High
CONV01328,U9575,34738.18,01-02-2026,10.455623435601723,1087.0,0,Very High
CONV01329,U3378,2697.16,06/26/2025,7.9003253381968825,1946.0,0,Very High
CONV01330,U5167,15726.33,05-03-2025,9.663155242293412,1601.0,0,Very High
CONV01331,U2250,71140.02,08/14/2025,11.172419383324877,94.0,1,Very High
CONV01332,U7186,57995.54,08-11-2025,10.968138632576702,439.0,1,Very High
CONV01333,U1994,70596.66,04/17/2025,11.164752278456122,110.0,1,Very High
CONV01334,U8306,38523.6,08-03-2025,10.559052277266147,997.0,1,Very High
CONV01335,U1640,62862.69,07/14/2025,11.048724010505858,298.0,1,Very High
CONV01336,U7723,48816.45,01/19/2025,10.795843109891257,708.0,1,Very High
CONV01337,U8498,35633.6,03/22/2025,10.48107235495365,1059.0,0,Very High
CONV01338,U6798,13716.84,04-07-2025,9.526452454483447,1662.0,0,Very High
CONV01339,U2661,23475.32,02-05-2025,10.063747532527563,1378.0,0,Very High
CONV01340,U5433,55320.1,01/19/2025,10.920909669890476,525.0,1,Very High
CONV01341,U2782,26638.48,03/29/2025,10.190149604944297,1298.0,0,Very High
CONV01342,U6801,64376.0,10/27/2025,11.072511705444603,257.0,1,Very High
CONV01343,U2101,27894.51,07-04-2025,10.236221022958889,1270.0,0,Very High
CONV01344,U3216,10388.22,04-05-2025,9.248524009090422,1746.0,0,Very High
CONV01345,U4626,17547.09,11/16/2025,9.772700391062559,1557.0,0,Very High
CONV01346,U8469,67540.26,11-02-2025,11.120493949377034,184.0,1,Very High
CONV01347,U6309,15443.79,11/25/2025,9.645027008627032,1608.0,0,Very High
CONV01348,U2653,43227.44,08-07-2025,10.674253890959207,854.0,1,Very High
CONV01349,U7426,33409.83,12-08-2025,10.416635377903642,1128.0,0,Very High
CONV01350,U4183,41505.88,07/15/2025,10.633614475610814,918.0,1,Very High
CONV01351,U6989,10122.44,12-02-2025,9.222608806030037,1755.0,0,Very High
CONV01352,U5696,41832.42,07-07-2025,10.641450820596868,907.0,1,Very High
CONV01353,U3193,58361.42,03/20/2025,10.974427468535053,427.0,1,Very High
CONV01354,U8603,40804.7,02/16/2025,10.616577056516649,936.0,1,Very High
CONV01355,U3708,32233.17,03/25/2025,10.38078234900311,1167.0,0,Very High
CONV01356,U6902,10856.9,10-01-2025,9.29264820462376,1730.0,0,Very High
CONV01357,U5106,44853.38,04/19/2025,10.711176521581502,807.0,1,Very High
CONV01358,U3973,31861.44,08-07-2025,10.36918316559119,1176.0,0,Very High
CONV01359,U2301,55669.38,08/24/2025,10.927203507092823,513.0,1,Very High
CONV01360,U0177,23853.68,11/26/2025,10.079735703481697,1372.0,0,Very High
CONV01361,U8868,5977.41,12-03-2025,8.695909925303026,1860.0,0,Very High
CONV01362,U1849,44184.66,12/15/2025,10.696155581036427,824.0,1,Very High
CONV01363,U9815,63859.94,07/20/2025,11.06446318585978,267.0,1,Very High
CONV01364,U4520,25165.6,05/30/2025,10.133272997558874,1336.0,0,Very High
CONV01365,U3978,44638.02,11/17/2025,10.706363643409196,815.0,1,Very High
CONV01366,U6158,69449.3,11/19/2025,11.148366667827588,138.0,1,Very High
CONV01367,U1616,72529.68,10/29/2025,11.191764923744365,59.0,1,Very High
CONV01368,U5691,34960.17,12/25/2025,10.461993296028693,1079.0,0,Very High
CONV01369,U0421,2542.73,05/21/2025,7.841386786752134,1952.0,0,Very High
CONV01370,U7482,51463.62,05/21/2025,10.848649860274604,637.0,1,Very High
CONV01371,U4312,57982.56,04-10-2025,10.96791480107364,442.0,1,Very High
CONV01372,U8190,46517.9,03-10-2025,10.74761396060927,766.0,1,Very High
CONV01373,U6653,48231.02,07-04-2025,10.78377839483162,723.0,1,Very High
CONV01374,U5522,12571.89,08/18/2025,9.439298187648523,1686.0,0,Very High
