User_id,Channel,Weight,Attributed_Revenue
U8251,Email Marketing,1.0,4793.66
U8255,Google Ads,1.0,35527.12
U8290,Instagram Ads,0.5,33153.86
U8290,YouTube Ads,0.5,33153.86
U8290,Instagram Ads,0.5,30992.47
U8290,YouTube Ads,0.5,30992.47
U8298,LinkedIn Ads,1.0,33583.46
U8306,Instagram Ads,1.0,38523.6
U8309,YouTube Ads,1.0,24969.07
U8310,YouTube Ads,1.0,4027.88
U8314,LinkedIn Ads,0.5,11347.55
U8314,LinkedIn Ads,0.5,11347.55
U8314,LinkedIn Ads,0.5,26642.69
U8314,LinkedIn Ads,0.5,26642.69
U8316,YouTube Ads,1.0,47264.97
U8317,Instagram Ads,1.0,32790.03
U8318,Google Ads,1.0,63243.94
U8327,Email Marketing,1.0,69659.62
U8329,Google Ads,0.5,25303.49
U8329,Email Marketing,0.5,25303.49
U8329,Google Ads,0.5,28381.41
U8329,Email Marketing,0.5,28381.41
U8337,Facebook Ads,1.0,74354.98
U8349,LinkedIn Ads,1.0,4248.39
U8351,Facebook Ads,0.5,25672.38
U8351,Email Marketing,0.5,25672.38
U8351,Facebook Ads,0.5,10312.47
U8351,Email Marketing,0.5,10312.47
U8363,Email Marketing,1.0,22593.21
U8375,LinkedIn Ads,1.0,20478.31
U8379,Instagram Ads,1.0,22540.41
U8381,LinkedIn Ads,1.0,48815.14
U8385,Facebook Ads,1.0,27843.14
U8398,Instagram Ads,0.5,8571.75
U8398,Email Marketing,0.5,8571.75
U8398,Instagram Ads,0.5,35048.9
U8398,Email Marketing,0.5,35048.9
U8400,LinkedIn Ads,1.0,17599.28
U8445,Google Ads,0.5,26600.28
U8445,Facebook Ads,0.5,26600.28
U8445,Google Ads,0.5,11108.06
U8445,Facebook Ads,0.5,11108.06
U8447,Google Ads,1.0,46617.84
U8457,Instagram Ads,1.0,54549.38
U8463,Instagram Ads,1.0,2257.24
U8467,YouTube Ads,1.0,34290.65
U8469,Instagram Ads,1.0,67540.26
U8471,LinkedIn Ads,0.4,23624.39
U8471,Instagram Ads,0.2,11812.19
U8471,LinkedIn Ads,0.4,23624.39
U8471,LinkedIn Ads,0.4,19489.21
U8471,Instagram Ads,0.2,9744.61
U8471,LinkedIn Ads,0.4,19489.21
U8471,LinkedIn Ads,0.4,13320.41
U8471,Instagram Ads,0.2,6660.21
U8471,LinkedIn Ads,0.4,13320.41
U8474,LinkedIn Ads,1.0,15281.64
U8482,LinkedIn Ads,1.0,11486.58
U8483,LinkedIn Ads,1.0,5844.83
U8487,Google Ads,1.0,19252.96
U8490,Google Ads,1.0,58958.98
U8491,Google Ads,0.5,687.54
U8491,Instagram Ads,0.5,687.54
U8491,Google Ads,0.5,4434.39
U8491,Instagram Ads,0.5,4434.39
U8498,Facebook Ads,1.0,35633.6
U8503,Google Ads,1.0,13403.0
U8509,Facebook Ads,1.0,56165.96
U8511,LinkedIn Ads,1.0,33785.32
U8514,Facebook Ads,1.0,43718.82
U8516,Facebook Ads,1.0,28407.52
U8526,Facebook Ads,1.0,16001.06
U8531,Google Ads,1.0,35049.33
U8535,Instagram Ads,1.0,48160.11
U8538,Instagram Ads,1.0,51106.17
U8539,Facebook Ads,1.0,29642.38
U8553,Facebook Ads,1.0,28920.63
U8557,YouTube Ads,1.0,61958.5
U8567,Facebook Ads,1.0,49758.0
U8584,Facebook Ads,1.0,45757.34
U8587,Google Ads,1.0,27769.43
U8603,YouTube Ads,1.0,40804.7
U8606,Email Marketing,1.0,7450.96
U8620,LinkedIn Ads,1.0,11042.24
U8626,Google Ads,1.0,59774.02
U8639,YouTube Ads,1.0,21395.1
U8645,LinkedIn Ads,0.5,24924.61
U8645,LinkedIn Ads,0.5,24924.61
U8645,LinkedIn Ads,0.5,35435.16
U8645,LinkedIn Ads,0.5,35435.16
U8646,YouTube Ads,1.0,66589.32
U8651,Facebook Ads,1.0,42183.74
U8653,Email Marketing,1.0,45847.48
U8665,Instagram Ads,1.0,49030.94
U8669,Email Marketing,1.0,37457.5
U8674,LinkedIn Ads,1.0,29959.94
U8684,Google Ads,1.0,19683.42
U8690,Facebook Ads,1.0,37028.97
U8691,Email Marketing,1.0,69596.28
U8723,LinkedIn Ads,1.0,1782.09
U8731,YouTube Ads,1.0,71556.15
U8732,Facebook Ads,1.0,42338.61
U8733,Facebook Ads,1.0,63084.54
U8737,YouTube Ads,1.0,2028.03
U8738,Facebook Ads,1.0,22965.72
U8752,Instagram Ads,1.0,73091.4
U8753,Google Ads,1.0,51506.94
U8766,Email Marketing,0.4,15526.09
U8766,Email Marketing,0.2,7763.05
U8766,Facebook Ads,0.4,15526.09
U8766,Email Marketing,0.4,29696.3
U8766,Email Marketing,0.2,14848.15
U8766,Facebook Ads,0.4,29696.3
U8766,Email Marketing,0.4,25184.28
U8766,Email Marketing,0.2,12592.14
U8766,Facebook Ads,0.4,25184.28
U8774,Google Ads,1.0,40525.64
U8781,Instagram Ads,1.0,55151.12
U8783,Instagram Ads,1.0,71129.92
U8785,LinkedIn Ads,1.0,71958.33
U8786,Google Ads,1.0,15108.87
U8805,Facebook Ads,1.0,54403.22
U8807,Instagram Ads,1.0,52780.08
U8809,LinkedIn Ads,0.5,3478.55
U8809,Facebook Ads,0.5,3478.55
U8809,LinkedIn Ads,0.5,22084.04
U8809,Facebook Ads,0.5,22084.04
U8812,LinkedIn Ads,1.0,32027.73
U8822,Email Marketing,1.0,24887.96
U8825,Google Ads,1.0,66560.43
U8830,LinkedIn Ads,1.0,61608.84
U8831,YouTube Ads,0.5,25739.7
U8831,YouTube Ads,0.5,25739.7
U8831,YouTube Ads,0.5,28329.69
U8831,YouTube Ads,0.5,28329.69
U8833,LinkedIn Ads,0.4,14648.8
U8833,Google Ads,0.2,7324.4
U8833,Instagram Ads,0.4,14648.8
U8833,LinkedIn Ads,0.4,8167.79
U8833,Google Ads,0.2,4083.89
U8833,Instagram Ads,0.4,8167.79
U8833,LinkedIn Ads,0.4,1063.08
U8833,Google Ads,0.2,531.54
U8833,Instagram Ads,0.4,1063.08
U8836,YouTube Ads,1.0,34648.35
U8837,Facebook Ads,1.0,60257.79
U8838,Google Ads,1.0,42497.46
U8851,Facebook Ads,1.0,54699.99
U8855,Instagram Ads,1.0,26717.43
U8868,LinkedIn Ads,1.0,5977.41
U8872,LinkedIn Ads,1.0,63130.05
U8883,YouTube Ads,1.0,3568.82
U8893,Instagram Ads,1.0,27248.75
U8900,Email Marketing,1.0,26376.25
U8901,Facebook Ads,1.0,56833.63
U8905,YouTube Ads,1.0,2914.9
U8908,LinkedIn Ads,1.0,2627.77
U8932,Email Marketing,1.0,36009.2
U8939,Instagram Ads,1.0,18253.65
U8941,Google Ads,1.0,19575.1
U8947,Google Ads,1.0,22842.8
U8952,YouTube Ads,1.0,24533.49
U8953,Google Ads,1.0,24766.98
U8956,Facebook Ads,1.0,54607.29
U8957,Instagram Ads,1.0,21274.56
U8965,LinkedIn Ads,1.0,34640.4
U8972,LinkedIn Ads,1.0,52972.38
U8981,Facebook Ads,1.0,70034.49
U8986,LinkedIn Ads,0.5,35644.43
U8986,Email Marketing,0.5,35644.43
U8986,LinkedIn Ads,0.5,30793.77
U8986,Email Marketing,0.5,30793.77
U8991,Facebook Ads,1.0,33886.78
U9007,Facebook Ads,1.0,29512.12
U9009,Google Ads,1.0,16527.53
U9013,YouTube Ads,0.5,35382.94
U9013,YouTube Ads,0.5,35382.94
U9013,YouTube Ads,0.5,28745.35
U9013,YouTube Ads,0.5,28745.35
U9014,Facebook Ads,1.0,8316.62
U9016,YouTube Ads,0.5,16988.43
U9016,YouTube Ads,0.5,16988.43
U9016,YouTube Ads,0.5,22224.59
U9016,YouTube Ads,0.5,22224.59
U9019,Google Ads,1.0,17588.6
U9023,YouTube Ads,1.0,14777.91
U9028,LinkedIn Ads,1.0,55338.23
U9035,LinkedIn Ads,1.0,14100.44
U9041,YouTube Ads,0.5,28480.34
U9041,Google Ads,0.5,28480.34
U9041,YouTube Ads,0.5,21376.88
U9041,Google Ads,0.5,21376.88
U9045,Email Marketing,1.0,56978.58
U9046,LinkedIn Ads,1.0,53401.47
U9059,LinkedIn Ads,1.0,51910.08
U9060,Instagram Ads,1.0,63527.04
U9061,Google Ads,1.0,18864.68
U9063,Email Marketing,1.0,67330.46
U9064,YouTube Ads,1.0,54422.74
U9065,Facebook Ads,1.0,69384.54
U9071,Instagram Ads,1.0,24041.86
U9075,YouTube Ads,1.0,30348.9
U9078,Facebook Ads,1.0,43388.74
U9080,Facebook Ads,1.0,51019.71
U9082,YouTube Ads,1.0,60878.84
U9089,Instagram Ads,1.0,42942.24
U9098,Instagram Ads,1.0,57065.77
U9103,Google Ads,1.0,21830.28
U9106,Instagram Ads,1.0,18790.95
U9107,LinkedIn Ads,1.0,57363.04
U9109,Facebook Ads,1.0,69388.98
U9111,Google Ads,1.0,14000.25
U9115,Google Ads,0.5,3875.41
U9115,LinkedIn Ads,0.5,3875.41
U9115,Google Ads,0.5,27806.69
U9115,LinkedIn Ads,0.5,27806.69
U9126,LinkedIn Ads,1.0,63331.76
U9131,Google Ads,1.0,5589.27
U9140,Facebook Ads,1.0,45482.88
U9144,Google Ads,1.0,17652.69
U9147,Facebook Ads,1.0,59149.35
U9150,LinkedIn Ads,1.0,43630.0
U9151,LinkedIn Ads,1.0,17731.52
U9158,LinkedIn Ads,1.0,66938.37
U9160,Facebook Ads,1.0,25670.72
U9165,YouTube Ads,1.0,40981.2
U9168,LinkedIn Ads,1.0,13341.53
U9172,LinkedIn Ads,1.0,14041.17
U9181,LinkedIn Ads,1.0,2222.77
U9183,LinkedIn Ads,0.5,13825.27
U9183,Google Ads,0.5,13825.27
U9183,LinkedIn Ads,0.5,6979.84
U9183,Google Ads,0.5,6979.84
U9190,LinkedIn Ads,1.0,9102.45
U9198,Email Marketing,1.0,44155.52
U9203,Email Marketing,1.0,17114.5
U9206,Google Ads,1.0,42424.34
U9215,Facebook Ads,1.0,8412.03
U9216,Instagram Ads,0.5,12141.54
U9216,Facebook Ads,0.5,12141.54
U9216,Instagram Ads,0.5,35598.88
U9216,Facebook Ads,0.5,35598.88
U9225,LinkedIn Ads,1.0,16576.71
U9234,Facebook Ads,1.0,23519.72
U9237,LinkedIn Ads,1.0,67669.67
U9238,YouTube Ads,1.0,18761.86
U9249,Email Marketing,1.0,71784.3
U9258,Google Ads,1.0,25868.82
U9264,LinkedIn Ads,1.0,41456.3
U9268,Facebook Ads,1.0,38744.34
U9271,YouTube Ads,1.0,55101.33
U9272,Google Ads,1.0,12474.72
U9275,YouTube Ads,1.0,14431.53
U9289,LinkedIn Ads,1.0,47400.28
U9294,Email Marketing,1.0,18284.46
U9322,Google Ads,1.0,13790.46
U9323,Facebook Ads,1.0,61059.44
U9325,LinkedIn Ads,1.0,39155.58
U9326,LinkedIn Ads,1.0,10018.29
U9329,LinkedIn Ads,0.5,26110.55
U9329,Google Ads,0.5,26110.55
U9329,LinkedIn Ads,0.5,1088.6
U9329,Google Ads,0.5,1088.6
U9341,Facebook Ads,1.0,33608.3
U9342,Google Ads,1.0,29575.56
U9352,Google Ads,1.0,12564.48
U9361,Instagram Ads,0.5,37391.55
U9361,LinkedIn Ads,0.5,37391.55
U9361,Instagram Ads,0.5,33503.39
U9361,LinkedIn Ads,0.5,33503.39
U9362,LinkedIn Ads,1.0,41628.48
U9363,YouTube Ads,1.0,54993.46
U9364,Google Ads,1.0,51656.54
U9371,YouTube Ads,1.0,2224.37
U9386,Email Marketing,1.0,14269.58
U9394,YouTube Ads,1.0,70209.26
U9396,Email Marketing,1.0,14886.26
U9404,YouTube Ads,1.0,74476.52
U9405,Email Marketing,1.0,7505.84
U9407,Google Ads,1.0,42401.7
U9413,Google Ads,0.5,36920.65
U9413,Facebook Ads,0.5,36920.65
U9413,Google Ads,0.5,2727.59
U9413,Facebook Ads,0.5,2727.59
U9417,Email Marketing,1.0,62245.53
U9422,Google Ads,1.0,22449.07
U9424,Google Ads,1.0,26540.42
U9425,YouTube Ads,1.0,29791.71
U9429,LinkedIn Ads,1.0,53225.88
U9433,YouTube Ads,0.5,31531.12
U9433,Email Marketing,0.5,31531.12
U9433,YouTube Ads,0.5,31717.4
U9433,Email Marketing,0.5,31717.4
U9438,Facebook Ads,1.0,31458.47
U9441,Instagram Ads,1.0,32642.94
U9444,Facebook Ads,1.0,20637.78
U9445,Email Marketing,1.0,11897.01
U9447,Facebook Ads,1.0,16373.47
U9460,Facebook Ads,1.0,27910.12
U9462,YouTube Ads,1.0,12928.94
U9465,YouTube Ads,1.0,55381.84
U9468,Instagram Ads,1.0,17984.58
U9473,Email Marketing,1.0,49481.74
U9478,Email Marketing,1.0,4563.12
U9480,YouTube Ads,1.0,47927.6
U9485,Google Ads,1.0,68043.04
U9489,Email Marketing,1.0,15317.24
U9495,Facebook Ads,1.0,66242.07
U9500,LinkedIn Ads,1.0,27959.98
U9519,YouTube Ads,1.0,58412.0
U9523,YouTube Ads,1.0,49460.01
U9529,Instagram Ads,1.0,40170.96
U9535,Google Ads,1.0,59369.84
U9553,Instagram Ads,1.0,14851.2
U9560,Facebook Ads,1.0,7964.73
U9563,Email Marketing,1.0,59711.9
U9572,Instagram Ads,1.0,50890.37
U9575,Facebook Ads,1.0,34738.18
U9586,Email Marketing,1.0,48313.95
U9591,Facebook Ads,1.0,29032.16
U9599,Email Marketing,1.0,14888.84
U9602,Google Ads,1.0,56614.95
U9603,Facebook Ads,1.0,31565.43
U9605,Facebook Ads,1.0,68394.78
U9607,Facebook Ads,1.0,17586.27
U9610,Google Ads,1.0,56845.22
U9620,Google Ads,1.0,20761.2
U9623,Instagram Ads,1.0,43492.44
U9627,Instagram Ads,1.0,31522.35
U9629,LinkedIn Ads,1.0,45455.94
U9638,LinkedIn Ads,1.0,30062.6
U9643,YouTube Ads,1.0,46861.27
U9644,LinkedIn Ads,1.0,32580.18
U9648,Google Ads,0.5,24820.21
U9648,Google Ads,0.5,24820.21
U9648,Google Ads,0.5,13327.92
U9648,Google Ads,0.5,13327.92
U9663,Email Marketing,1.0,60609.52
U9670,LinkedIn Ads,1.0,61103.01
U9674,Facebook Ads,1.0,23171.43
U9703,Email Marketing,1.0,41965.26
U9705,YouTube Ads,1.0,51734.38
U9708,YouTube Ads,1.0,18978.02
U9714,YouTube Ads,1.0,74996.6
U9717,LinkedIn Ads,1.0,7016.62
U9721,YouTube Ads,1.0,15450.76
U9729,Instagram Ads,0.5,4346.35
U9729,Email Marketing,0.5,4346.35
U9729,Instagram Ads,0.5,32888.44
U9729,Email Marketing,0.5,32888.44
U9730,YouTube Ads,1.0,57844.84
U9733,Facebook Ads,1.0,824.73
U9737,Email Marketing,1.0,66772.05
U9740,LinkedIn Ads,1.0,47998.5
U9752,Instagram Ads,1.0,63177.87
U9753,Email Marketing,1.0,17732.73
U9761,Instagram Ads,1.0,51669.48
U9772,Facebook Ads,1.0,48640.44
U9785,Email Marketing,1.0,42107.25
U9790,YouTube Ads,1.0,21966.81
U9798,Facebook Ads,1.0,64100.0
U9799,Instagram Ads,1.0,24682.38
U9801,Email Marketing,1.0,41693.32
U9802,Facebook Ads,0.5,2064.63
U9802,Instagram Ads,0.5,2064.63
U9802,Facebook Ads,0.5,26751.29
U9802,Instagram Ads,0.5,26751.29
U9811,YouTube Ads,1.0,65528.91
U9815,Instagram Ads,1.0,63859.94
U9816,LinkedIn Ads,1.0,17183.28
U9819,YouTube Ads,1.0,27715.72
U9831,Google Ads,1.0,39489.82
U9834,Google Ads,1.0,2660.88
U9842,Google Ads,1.0,28743.02
U9847,YouTube Ads,1.0,13252.34
U9864,Google Ads,1.0,53914.46
U9869,LinkedIn Ads,1.0,47690.37
U9884,LinkedIn Ads,1.0,21015.45
U9885,Email Marketing,1.0,2288.16
U9892,Google Ads,1.0,34862.3
U9894,Facebook Ads,1.0,73447.4
U9911,LinkedIn Ads,1.0,74138.91
U9912,Email Marketing,1.0,12146.73
U9914,YouTube Ads,0.5,25128.71
U9914,Email Marketing,0.5,25128.71
U9914,YouTube Ads,0.5,10461.19
U9914,Email Marketing,0.5,10461.19
U9915,Facebook Ads,1.0,71022.27
U9919,LinkedIn Ads,1.0,10534.08
U9924,Google Ads,1.0,38792.4
U9925,Email Marketing,1.0,31636.84
U9927,Facebook Ads,0.5,21774.66
U9927,LinkedIn Ads,0.5,21774.66
U9927,Facebook Ads,0.5,26678.07
U9927,LinkedIn Ads,0.5,26678.07
U9928,YouTube Ads,1.0,69136.86
U9930,Facebook Ads,1.0,73831.58
U9937,Facebook Ads,1.0,32382.02
U9940,Instagram Ads,1.0,33552.62
U9945,Email Marketing,1.0,67381.38
U9947,Email Marketing,1.0,39384.94
U9948,YouTube Ads,1.0,38295.74
U9961,Email Marketing,0.5,8674.43
U9961,YouTube Ads,0.5,8674.43
U9961,Email Marketing,0.5,13873.3
U9961,YouTube Ads,0.5,13873.3
U9962,YouTube Ads,1.0,42956.74
U9976,Google Ads,1.0,58380.82
U9978,LinkedIn Ads,1.0,21199.5
U9984,Facebook Ads,1.0,47881.88
