User_id,Journey,Campaign_id,Conversion_id,Revenue,Conversion_date,Journey_Length
U5081,Facebook Ads,CMP4808,CONV00166,27380.02,29-09-2025,1
U5097,YouTube Ads,CMP9927,CONV00062,46479.91,15-03-2025,1
U5098,Email Marketing,CMP1608,CONV01969,30238.86,21-01-2026,1
U5106,Google Ads,CMP4916,CONV01357,29902.25,19-04-2025,1
U5114,Instagram Ads,CMP6750,CONV00714,34555.57,27-11-2025,1
U5122,LinkedIn Ads,CMP6810,CONV00187,17595.84,25-06-2025,1
U5124,Instagram Ads,CMP3749,CONV00962,4296.31,23-02-2025,1
U5130,Google Ads,CMP5701,CONV01937,19862.57,20-05-2025,1
U5132,Instagram Ads,CMP4932,CONV01079,19969.71,02-10-2025,1
U5133,Facebook Ads,CMP9646,CONV00618,919.57,10-10-2025,1
U5135,Facebook Ads > Google Ads,CMP9703 > CMP7497,CONV00275,19930.93,05-11-2025,2
U5135,Facebook Ads > Google Ads,CMP9703 > CMP7497,CONV00930,583.09,15-07-2025,2
U5136,Facebook Ads,CMP9985,CONV01464,37634.52,08-10-2025,1
U5148,YouTube Ads > YouTube Ads,CMP9563 > CMP7907,CONV00029,6978.47,23-05-2025,2
U5148,YouTube Ads > YouTube Ads,CMP9563 > CMP7907,CONV01467,41294.75,26-11-2025,2
U5157,Instagram Ads,CMP0820,CONV01854,37935.18,15-08-2025,1
U5158,Email Marketing,CMP7430,CONV01188,46652.22,14-02-2025,1
U5167,Facebook Ads > Instagram Ads,CMP0647 > CMP7733,CONV01313,28382.68,12-09-2025,2
U5167,Facebook Ads > Instagram Ads,CMP0647 > CMP7733,CONV01330,10484.22,03-05-2025,2
U5169,Facebook Ads,CMP6333,CONV00542,4857.02,12-09-2025,1
U5177,Google Ads,CMP3640,CONV00932,11335.76,06-04-2025,1
U5185,Google Ads,CMP5186,CONV01045,13508.73,23-03-2025,1
U5186,Instagram Ads,CMP6901,CONV00716,16459.86,16-07-2025,1
U5188,YouTube Ads,CMP6390,CONV00597,45703.61,12-06-2025,1
U5200,Facebook Ads,CMP0631,CONV01163,11783.64,21-02-2025,1
U5207,YouTube Ads,CMP1226,CONV01075,2958.16,28-06-2025,1
U5208,LinkedIn Ads,CMP4935,CONV00421,26270.01,22-10-2025,1
U5209,YouTube Ads,CMP4909,CONV01918,49079.16,26-05-2025,1
U5210,Facebook Ads,CMP2143,CONV00854,12605.21,04-11-2025,1
U5222,Facebook Ads,CMP6127,CONV00157,17096.87,24-02-2025,1
U5223,LinkedIn Ads,CMP7993,CONV01070,19460.77,21-11-2025,1
U5225,Facebook Ads > Instagram Ads,CMP0925 > CMP9035,CONV00229,33790.33,02-11-2025,2
U5225,Facebook Ads > Instagram Ads,CMP0925 > CMP9035,CONV01150,5666.72,04-01-2026,2
U5226,Google Ads > Instagram Ads,CMP8807 > CMP9070,CONV01855,25567.88,13-05-2025,2
U5226,Google Ads > Instagram Ads,CMP8807 > CMP9070,CONV01903,642.86,29-08-2025,2
U5238,LinkedIn Ads,CMP8872,CONV01273,23366.4,20-07-2025,1
U5239,Facebook Ads,CMP7134,CONV00354,28040.03,21-02-2025,1
U5246,LinkedIn Ads,CMP4319,CONV01381,47925.51,08-10-2025,1
U5248,Facebook Ads,CMP0733,CONV01405,25016.12,25-02-2025,1
U5273,YouTube Ads,CMP4597,CONV01463,11831.87,08-12-2025,1
U5277,Facebook Ads,CMP9036,CONV00515,33115.11,27-02-2025,1
U5279,YouTube Ads,CMP7786,CONV00922,43735.01,03-02-2025,1
U5284,YouTube Ads,CMP4949,CONV01111,38499.19,01-11-2025,1
U5297,YouTube Ads,CMP6562,CONV00086,25972.51,01-03-2025,1
U5298,YouTube Ads,CMP1497,CONV01224,25829.41,23-02-2025,1
U5302,LinkedIn Ads,CMP4132,CONV01590,16681.96,18-09-2025,1
U5310,LinkedIn Ads,CMP5919,CONV00446,31861.57,02-03-2025,1
U5314,Email Marketing > YouTube Ads,CMP2022 > CMP4295,CONV01866,37744.86,09-06-2025,2
U5314,Email Marketing > YouTube Ads,CMP2022 > CMP4295,CONV01999,7684.86,14-09-2025,2
U5324,Google Ads,CMP3352,CONV00553,20540.91,24-08-2025,1
U5326,YouTube Ads,CMP1320,CONV01283,28680.65,24-11-2025,1
U5338,LinkedIn Ads,CMP8306,CONV01165,41223.3,02-11-2025,1
U5340,Instagram Ads,CMP5229,CONV00262,39400.39,23-07-2025,1
U5341,Google Ads,CMP3803,CONV01761,775.7,22-06-2025,1
U5344,Facebook Ads,CMP6866,CONV00647,37018.52,24-05-2025,1
U5346,Facebook Ads,CMP2142,CONV00318,12063.76,12-07-2025,1
U5351,Email Marketing,CMP4000,CONV01266,30663,02-08-2025,1
U5355,YouTube Ads,CMP4994,CONV00530,8083.28,06-10-2025,1
U5364,Facebook Ads > Email Marketing,CMP0203 > CMP2998,CONV01485,37816,21-09-2025,2
U5364,Facebook Ads > Email Marketing,CMP0203 > CMP2998,CONV01636,28613.58,20-12-2025,2
U5365,Instagram Ads,CMP0830,CONV00189,9896.79,28-10-2025,1
U5375,Email Marketing,CMP1776,CONV00110,3629.24,05-12-2025,1
U5376,Facebook Ads > Email Marketing,CMP7701 > CMP5919,CONV00700,14538.77,29-09-2025,2
U5376,Facebook Ads > Email Marketing,CMP7701 > CMP5919,CONV01906,4903.49,09-06-2025,2
U5380,YouTube Ads,CMP4672,CONV00437,34826.18,16-11-2025,1
U5382,Email Marketing > YouTube Ads,CMP4030 > CMP2113,CONV00148,41533.47,30-03-2025,2
U5382,Email Marketing > YouTube Ads,CMP4030 > CMP2113,CONV00824,32498.94,09-01-2025,2
U5384,Facebook Ads,CMP9251,CONV00116,14225.1,21-03-2025,1
U5398,LinkedIn Ads,CMP7489,CONV01889,41787.51,08-11-2025,1
U5401,YouTube Ads,CMP2132,CONV00125,18003.1,31-12-2025,1
U5410,YouTube Ads,CMP6083,CONV01217,35896.53,26-03-2025,1
U5412,Facebook Ads,CMP8701,CONV00207,38652.92,30-08-2025,1
U5414,Email Marketing,CMP1198,CONV01326,28973.58,21-02-2025,1
U5418,YouTube Ads > Facebook Ads,CMP2199 > CMP8054,CONV00212,32590.12,16-04-2025,2
U5418,YouTube Ads > Facebook Ads,CMP2199 > CMP8054,CONV01292,28627.44,07-09-2025,2
U5421,Instagram Ads,CMP1104,CONV00436,32945.91,05-07-2025,1
U5422,Google Ads > Facebook Ads,CMP8958 > CMP1154,CONV01445,6537.93,29-12-2025,2
U5422,Google Ads > Facebook Ads,CMP8958 > CMP1154,CONV01734,36617.02,08-02-2025,2
U5423,Email Marketing,CMP2693,CONV00272,11976.85,26-10-2025,1
U5426,Email Marketing,CMP3620,CONV00339,49127.79,14-02-2025,1
U5427,YouTube Ads,CMP7361,CONV01104,47290.69,28-07-2025,1
U5429,Instagram Ads > Email Marketing,CMP3642 > CMP6401,CONV00374,15055.53,06-08-2025,2
U5429,Instagram Ads > Email Marketing,CMP3642 > CMP6401,CONV01027,5499.64,22-08-2025,2
U5433,Instagram Ads,CMP6115,CONV01340,36880.07,19-01-2025,1
U5436,YouTube Ads,CMP3812,CONV00334,6959.23,03-12-2025,1
U5439,Email Marketing,CMP0600,CONV00167,18716.95,17-06-2025,1
U5440,Instagram Ads,CMP5585,CONV00402,23920.12,04-11-2025,1
U5450,Facebook Ads,CMP7497,CONV00377,31907.7,20-11-2025,1
U5451,Google Ads,CMP2654,CONV00623,13600.91,14-02-2025,1
U5469,Google Ads,CMP1613,CONV00863,12876.17,04-05-2025,1
U5470,YouTube Ads,CMP2096,CONV01684,25118.91,22-09-2025,1
U5473,LinkedIn Ads,CMP3020,CONV01857,11830.65,07-11-2025,1
U5478,Email Marketing,CMP0886,CONV00645,5668.84,13-11-2025,1
U5483,LinkedIn Ads,CMP4635,CONV00146,28119.18,15-02-2025,1
U5484,Email Marketing,CMP1714,CONV01245,5460.28,21-07-2025,1
U5487,Facebook Ads > Google Ads,CMP8256 > CMP1390,CONV01008,21549.61,02-12-2025,2
U5487,Facebook Ads > Google Ads,CMP8256 > CMP1390,CONV01712,19071.98,15-01-2025,2
U5490,YouTube Ads,CMP1900,CONV01260,39381.99,14-10-2025,1
U5500,YouTube Ads,CMP7658,CONV00847,16766.64,15-11-2025,1
U5515,LinkedIn Ads,CMP4356,CONV00919,17482.33,19-07-2025,1
U5522,Facebook Ads,CMP6271,CONV01374,8381.26,18-08-2025,1
U5524,Facebook Ads,CMP3909,CONV00888,3626.99,09-05-2025,1
U5525,Email Marketing,CMP0152,CONV01593,38692.62,18-01-2025,1
U5528,LinkedIn Ads,CMP1634,CONV01397,41672.62,15-09-2025,1
U5531,Google Ads > YouTube Ads,CMP3925 > CMP6224,CONV00240,32263.88,27-05-2025,2
U5531,Google Ads > YouTube Ads,CMP3925 > CMP6224,CONV01604,41841.97,21-03-2025,2
U5536,LinkedIn Ads,CMP6543,CONV01247,15358.58,04-10-2025,1
U5545,Google Ads,CMP1658,CONV00852,12387.42,13-05-2025,1
U5550,YouTube Ads,CMP4749,CONV00673,24209.57,20-12-2025,1
U5559,Email Marketing,CMP2859,CONV01127,39441.49,01-09-2025,1
U5564,Google Ads,CMP8002,CONV00717,18485.05,09-04-2025,1
U5568,Email Marketing,CMP5007,CONV00868,34445.26,08-05-2025,1
U5570,Facebook Ads,CMP0694,CONV01674,15044.74,05-11-2025,1
U5574,Facebook Ads,CMP8763,CONV01607,40460.11,12-08-2025,1
U5586,Email Marketing,CMP1504,CONV00130,36219,15-04-2025,1
U5592,Instagram Ads,CMP2101,CONV00713,17584.58,25-07-2025,1
U5595,Email Marketing > Email Marketing,CMP0046 > CMP2681,CONV01664,26036.59,03-03-2025,2
U5595,Email Marketing > Email Marketing,CMP0046 > CMP2681,CONV01985,22513.12,31-03-2025,2
U5601,Google Ads,CMP4832,CONV00343,36733.26,15-04-2025,1
U5609,Facebook Ads,CMP4452,CONV01544,25624.19,26-06-2025,1
U5611,LinkedIn Ads,CMP6504,CONV01038,35263.4,21-11-2025,1
U5614,Instagram Ads,CMP9118,CONV00823,35533.83,30-11-2025,1
U5615,Facebook Ads,CMP9547,CONV00454,3907.72,02-09-2025,1
U5616,Google Ads,CMP7337,CONV01807,4679.53,12-01-2026,1
U5637,YouTube Ads,CMP5130,CONV01168,29342.97,12-05-2025,1
U5643,Email Marketing,CMP2870,CONV00231,39397.33,06-12-2025,1
U5654,Email Marketing > Instagram Ads,CMP7754 > CMP8466,CONV00448,30408.44,23-09-2025,2
U5654,Email Marketing > Instagram Ads,CMP7754 > CMP8466,CONV01589,42135.51,28-02-2025,2
U5655,Email Marketing,CMP7368,CONV01421,46011.61,26-11-2025,1
U5658,Email Marketing,CMP9070,CONV00411,32679.28,10-01-2026,1
U5670,Facebook Ads,CMP4983,CONV00182,4403.57,29-09-2025,1
U5675,Instagram Ads,CMP2400,CONV00205,37493.26,21-08-2025,1
U5682,LinkedIn Ads > YouTube Ads,CMP6835 > CMP8392,CONV00778,1529.94,27-08-2025,2
U5682,LinkedIn Ads > YouTube Ads,CMP6835 > CMP8392,CONV01736,25622.98,19-09-2025,2
U5686,Google Ads,CMP0832,CONV01926,29615.93,16-12-2025,1
U5689,LinkedIn Ads,CMP9241,CONV00495,40333.03,18-09-2025,1
U5691,Facebook Ads > YouTube Ads,CMP1760 > CMP5910,CONV00510,1556.97,25-08-2025,2
U5691,Facebook Ads > YouTube Ads,CMP1760 > CMP5910,CONV01368,23306.78,25-12-2025,2
U5694,Instagram Ads,CMP9005,CONV00469,48171.33,05-06-2025,1
U5696,Google Ads,CMP7495,CONV01352,27888.28,07-07-2025,1
U5703,YouTube Ads,CMP5051,CONV01803,42253.51,09-08-2025,1
U5704,Instagram Ads,CMP8609,CONV01129,20486.81,28-10-2025,1
U5724,YouTube Ads,CMP7629,CONV01782,37129.07,08-01-2026,1
U5725,Facebook Ads,CMP8277,CONV00422,16928.23,05-05-2025,1
U5729,LinkedIn Ads,CMP1772,CONV00039,1671.39,12-06-2025,1
U5734,Facebook Ads,CMP6154,CONV01795,37234.55,03-08-2025,1
U5745,Google Ads,CMP7194,CONV00284,21694.27,18-01-2026,1
U5746,Email Marketing,CMP2834,CONV01236,28624.58,24-03-2025,1
U5752,YouTube Ads > Facebook Ads,CMP6288 > CMP0575,CONV01507,19308.38,16-01-2026,2
U5752,YouTube Ads > Facebook Ads,CMP6288 > CMP0575,CONV01991,38890.49,04-01-2026,2
U5754,Instagram Ads,CMP6529,CONV00040,34136.15,21-12-2025,1
U5758,Instagram Ads,CMP7901,CONV00821,42113.87,29-11-2025,1
U5760,YouTube Ads > LinkedIn Ads,CMP2029 > CMP0196,CONV00619,12968.86,24-04-2025,2
U5760,YouTube Ads > LinkedIn Ads,CMP2029 > CMP0196,CONV00695,42370.15,14-02-2025,2
U5762,Instagram Ads,CMP4933,CONV00688,26149.45,26-03-2025,1
U5769,Facebook Ads,CMP8130,CONV01136,28155.52,06-07-2025,1
U5772,Google Ads,CMP9717,CONV01108,12945.96,16-12-2025,1
U5780,Google Ads,CMP8302,CONV00712,1893.28,27-05-2025,1
U5786,Email Marketing,CMP3611,CONV00473,35190.52,30-09-2025,1
U5795,Instagram Ads,CMP0654,CONV00037,37599.14,12-11-2025,1
U5798,Email Marketing,CMP6259,CONV00616,32777.26,18-08-2025,1
U5799,Instagram Ads,CMP0943,CONV00969,44564.72,01-03-2025,1
U5818,Instagram Ads,CMP0943,CONV01678,29562.52,08-05-2025,1
U5822,Facebook Ads,CMP7129,CONV01810,21759.5,25-08-2025,1
U5833,Instagram Ads,CMP2220,CONV00686,26715.81,23-02-2025,1
U5834,Instagram Ads,CMP3926,CONV00920,23117.5,11-07-2025,1
U5847,Email Marketing > Facebook Ads,CMP7983 > CMP2072,CONV00337,40815.48,07-05-2025,2
U5847,Email Marketing > Facebook Ads,CMP7983 > CMP2072,CONV00493,48761.59,03-07-2025,2
U5849,Google Ads,CMP1259,CONV01149,15484.59,04-05-2025,1
U5853,Facebook Ads,CMP0340,CONV01102,29090.42,04-10-2025,1
U5854,Instagram Ads > LinkedIn Ads,CMP7320 > CMP0035,CONV01264,20112.62,24-01-2025,2
U5854,Instagram Ads > LinkedIn Ads,CMP7320 > CMP0035,CONV01581,2501.28,05-01-2026,2
U5855,Google Ads,CMP2779,CONV01007,6358.37,10-03-2025,1
U5861,Email Marketing,CMP1037,CONV00430,39451.15,24-09-2025,1
U5862,Google Ads,CMP0723,CONV00844,27286.61,13-06-2025,1
U5863,Facebook Ads,CMP0154,CONV00828,30865.41,18-04-2025,1
U5874,Google Ads > Email Marketing,CMP2073 > CMP3644,CONV00372,8914.34,08-10-2025,2
U5874,Google Ads > Email Marketing,CMP2073 > CMP3644,CONV01897,29076.96,16-09-2025,2
U5876,LinkedIn Ads,CMP2918,CONV00649,6796.98,10-06-2025,1
U5877,Instagram Ads,CMP3869,CONV00114,9895.52,04-02-2025,1
U5879,Facebook Ads > Facebook Ads,CMP4976 > CMP2847,CONV00332,35177.76,29-11-2025,2
U5879,Facebook Ads > Facebook Ads,CMP4976 > CMP2847,CONV00782,8350.97,09-06-2025,2
U5886,LinkedIn Ads,CMP5536,CONV00382,45951.17,19-04-2025,1
U5887,YouTube Ads,CMP3922,CONV00237,25884.42,22-06-2025,1
U5894,Email Marketing,CMP8452,CONV00467,48794.47,05-05-2025,1
U5897,Facebook Ads > Google Ads > Email Marketing,CMP1888 > CMP5910 > CMP2158,CONV00255,4821.21,01-06-2025,3
U5897,Facebook Ads > Google Ads > Email Marketing,CMP1888 > CMP5910 > CMP2158,CONV00850,10292.34,28-01-2025,3
U5897,Facebook Ads > Google Ads > Email Marketing,CMP1888 > CMP5910 > CMP2158,CONV01954,10216.01,23-10-2025,3
U5902,YouTube Ads > Email Marketing,CMP9748 > CMP6368,CONV00541,43436.82,17-03-2025,2
U5902,YouTube Ads > Email Marketing,CMP9748 > CMP6368,CONV00567,15315.08,30-01-2025,2
U5903,Facebook Ads,CMP7676,CONV00780,10756.83,21-09-2025,1
U5908,Instagram Ads,CMP1915,CONV00751,43908.35,28-08-2025,1
U5909,YouTube Ads,CMP4699,CONV00788,8004.76,13-12-2025,1
U5911,Email Marketing,CMP9862,CONV00771,33917.56,14-01-2026,1
U5920,Google Ads,CMP0295,CONV01691,30567.66,14-08-2025,1
U5926,Google Ads,CMP6202,CONV00005,3942.98,13-11-2025,1
U5936,Facebook Ads,CMP0441,CONV01255,578.78,13-07-2025,1
U5940,Facebook Ads,CMP1525,CONV01615,38515.94,10-03-2025,1
U5941,Google Ads,CMP8625,CONV00149,17415.75,02-07-2025,1
U5954,Email Marketing,CMP7878,CONV01289,25822.21,13-08-2025,1
U5962,Facebook Ads,CMP4768,CONV00443,12324.6,15-10-2025,1
U5968,YouTube Ads > Instagram Ads,CMP5466 > CMP6447,CONV01751,4866.26,27-04-2025,2
U5968,YouTube Ads > Instagram Ads,CMP5466 > CMP6447,CONV01920,28446.27,15-08-2025,2
U5981,YouTube Ads,CMP9668,CONV00931,33355.27,01-01-2026,1
U5994,YouTube Ads,CMP4270,CONV00442,38721.17,12-08-2025,1
U6000,YouTube Ads,CMP9748,CONV01928,11914.68,20-12-2025,1
U6011,YouTube Ads,CMP9007,CONV00282,36089.52,22-10-2025,1
U6020,Google Ads,CMP4397,CONV01867,17257.69,31-05-2025,1
U6021,Email Marketing,CMP5081,CONV00762,22549.4,02-10-2025,1
U6022,Email Marketing,CMP5096,CONV00217,47889.35,26-11-2025,1
U6034,Facebook Ads > Instagram Ads,CMP4876 > CMP7806,CONV00763,31718.97,13-11-2025,2
U6034,Facebook Ads > Instagram Ads,CMP4876 > CMP7806,CONV01672,5652.6,28-10-2025,2
U6036,Email Marketing,CMP8026,CONV00197,49004.95,07-07-2025,1
U6040,Facebook Ads,CMP6480,CONV00998,25050.08,31-03-2025,1
U6053,Google Ads,CMP5879,CONV00445,10735.32,29-05-2025,1
U6055,YouTube Ads > YouTube Ads,CMP8845 > CMP1087,CONV01185,21611.88,29-04-2025,2
U6055,YouTube Ads > YouTube Ads,CMP8845 > CMP1087,CONV01526,23493.1,17-06-2025,2
U6069,YouTube Ads,CMP0287,CONV01418,5637.73,27-01-2025,1
U6077,Email Marketing > YouTube Ads,CMP7230 > CMP8267,CONV00749,29234.1,17-03-2025,2
U6077,Email Marketing > YouTube Ads,CMP7230 > CMP8267,CONV01641,1079.04,09-03-2025,2
U6083,Google Ads,CMP4418,CONV01566,17035.03,01-02-2025,1
U6097,Google Ads,CMP8086,CONV01572,28149.15,26-09-2025,1
U6100,Instagram Ads,CMP5622,CONV00481,22811.09,24-07-2025,1
U6109,Google Ads,CMP1594,CONV01488,32854.49,17-02-2025,1
U6117,Google Ads > Email Marketing,CMP9080 > CMP1375,CONV00163,18176.15,12-05-2025,2
U6117,Google Ads > Email Marketing,CMP9080 > CMP1375,CONV00819,12635.49,03-11-2025,2
U6119,YouTube Ads,CMP3471,CONV00018,6489.71,20-08-2025,1
U6120,Google Ads,CMP7969,CONV01323,49784.9,08-02-2025,1
U6125,YouTube Ads,CMP2856,CONV01932,7752.14,29-12-2025,1
U6126,Instagram Ads,CMP8343,CONV00857,35924.67,12-10-2025,1
U6127,Facebook Ads,CMP7809,CONV00551,23955.42,10-04-2025,1
U6133,Google Ads > Facebook Ads,CMP7986 > CMP8661,CONV00971,44663.57,20-06-2025,2
U6133,Google Ads > Facebook Ads,CMP7986 > CMP8661,CONV01696,3143.32,02-12-2025,2
U6140,LinkedIn Ads,CMP7201,CONV00731,27514.38,09-01-2026,1
U6141,LinkedIn Ads,CMP5955,CONV01426,19945.06,11-12-2025,1
U6145,Google Ads,CMP2031,CONV01472,21995.85,19-10-2025,1
U6147,LinkedIn Ads,CMP7703,CONV01441,25872.92,16-07-2025,1
U6149,Instagram Ads,CMP0384,CONV01277,30552.53,30-10-2025,1
U6155,Instagram Ads,CMP6888,CONV00224,43790.41,15-02-2025,1
U6158,Google Ads,CMP4355,CONV01366,46299.53,19-11-2025,1
U6159,YouTube Ads,CMP9385,CONV01699,27858.58,22-12-2025,1
U6170,Instagram Ads,CMP3711,CONV01846,31015.17,02-06-2025,1
U6177,Facebook Ads,CMP6144,CONV01936,898.47,27-03-2025,1
U6182,LinkedIn Ads,CMP6842,CONV00807,30482.63,25-09-2025,1
U6202,YouTube Ads,CMP4315,CONV00447,44962.22,09-07-2025,1
U6210,Instagram Ads,CMP1420,CONV00067,42622.17,27-06-2025,1
U6213,Facebook Ads,CMP5402,CONV01199,45655.31,12-03-2025,1
U6226,Facebook Ads,CMP4840,CONV00254,37112.94,10-01-2026,1
U6251,Google Ads,CMP2959,CONV01849,6112.73,06-01-2026,1
U6252,LinkedIn Ads > YouTube Ads,CMP8900 > CMP1563,CONV00504,35876.78,19-01-2025,2
U6252,LinkedIn Ads > YouTube Ads,CMP8900 > CMP1563,CONV00528,38659.62,21-02-2025,2
U6253,Email Marketing,CMP2505,CONV00012,12945,19-11-2025,1
U6268,LinkedIn Ads,CMP0871,CONV01092,9877.76,10-08-2025,1
U6278,LinkedIn Ads,CMP6844,CONV01963,46528.15,02-05-2025,1
U6286,YouTube Ads,CMP8857,CONV00709,19128.66,02-09-2025,1
U6288,Email Marketing,CMP6909,CONV01834,13609.15,26-10-2025,1
U6292,LinkedIn Ads,CMP1194,CONV00049,7804.78,03-10-2025,1
U6293,LinkedIn Ads,CMP6132,CONV00906,49382.34,10-09-2025,1
U6295,Instagram Ads,CMP7531,CONV00630,34946.17,02-01-2026,1
U6304,LinkedIn Ads > LinkedIn Ads,CMP2946 > CMP6999,CONV00603,21526.21,01-07-2025,2
U6304,LinkedIn Ads > LinkedIn Ads,CMP2946 > CMP6999,CONV01006,45129.93,02-01-2026,2
U6306,LinkedIn Ads,CMP1561,CONV00397,49395.69,19-03-2025,1
U6309,Facebook Ads > Instagram Ads,CMP4563 > CMP6915,CONV01011,21479.69,22-07-2025,2
U6309,Facebook Ads > Instagram Ads,CMP4563 > CMP6915,CONV01347,10295.86,25-11-2025,2
U6314,LinkedIn Ads,CMP9905,CONV01966,41784.15,12-03-2025,1
U6318,LinkedIn Ads,CMP5315,CONV01455,7401.89,13-08-2025,1
U6323,Google Ads,CMP3995,CONV00424,14500.04,10-06-2025,1
U6326,Instagram Ads,CMP0716,CONV00094,25018.77,07-12-2025,1
U6329,Google Ads,CMP3586,CONV01110,5357.87,13-08-2025,1
U6338,YouTube Ads,CMP1164,CONV00301,27544.63,24-10-2025,1
U6348,Google Ads,CMP5437,CONV01390,23983.17,24-08-2025,1
U6350,Email Marketing,CMP8371,CONV00416,48308.74,03-08-2025,1
U6351,LinkedIn Ads,CMP6166,CONV01253,46795.49,19-03-2025,1
U6355,Facebook Ads,CMP0663,CONV01784,28846.96,22-12-2025,1
U6359,LinkedIn Ads,CMP7112,CONV01156,49549.11,31-12-2025,1
U6374,YouTube Ads,CMP3497,CONV01600,9273.22,04-11-2025,1
U6379,Instagram Ads,CMP1491,CONV01284,10055.06,08-11-2025,1
U6388,Google Ads,CMP4127,CONV01673,18996.42,31-03-2025,1
U6389,Email Marketing,CMP0321,CONV01890,4154.37,02-09-2025,1
U6391,Email Marketing,CMP7860,CONV01317,12867.38,07-01-2026,1
U6398,Facebook Ads,CMP8155,CONV00626,16826.63,29-05-2025,1
U6402,Facebook Ads > Google Ads,CMP0652 > CMP4426,CONV01519,25754.7,06-01-2025,2
U6402,Facebook Ads > Google Ads,CMP0652 > CMP4426,CONV01715,47175.08,22-04-2025,2
U6426,Instagram Ads,CMP2951,CONV01193,24307.47,06-11-2025,1
U6428,Email Marketing,CMP2051,CONV01022,30451.63,07-04-2025,1
U6437,Google Ads,CMP6344,CONV00545,36629.54,19-12-2025,1
U6438,Google Ads > Email Marketing,CMP6705 > CMP4347,CONV00346,24801.94,21-10-2025,2
U6438,Google Ads > Email Marketing,CMP6705 > CMP4347,CONV00405,39180.31,13-05-2025,2
U6445,Facebook Ads,CMP7046,CONV01056,6879.09,16-02-2025,1
U6452,Instagram Ads,CMP4638,CONV00937,37737.19,09-03-2025,1
U6474,Google Ads,CMP9938,CONV00431,8238.01,12-12-2025,1
U6476,Email Marketing > LinkedIn Ads,CMP9723 > CMP9718,CONV00133,10618.94,03-12-2025,2
U6476,Email Marketing > LinkedIn Ads,CMP9723 > CMP9718,CONV01943,12393.33,14-02-2025,2
U6480,Instagram Ads,CMP6179,CONV01409,22731.85,12-02-2025,1
U6485,Facebook Ads,CMP2501,CONV01478,14837.15,10-01-2025,1
U6493,Email Marketing,CMP0452,CONV01386,15836.35,13-05-2025,1
U6494,YouTube Ads > Instagram Ads,CMP2613 > CMP5469,CONV01499,6038.06,27-02-2025,2
U6494,YouTube Ads > Instagram Ads,CMP2613 > CMP5469,CONV01578,21790.23,05-11-2025,2
U6495,Email Marketing,CMP0984,CONV01020,22987.68,27-08-2025,1
U6500,Instagram Ads,CMP1246,CONV00252,14029.69,01-07-2025,1
U6508,YouTube Ads,CMP1321,CONV01480,863.82,09-05-2025,1
U6512,LinkedIn Ads,CMP1887,CONV00108,39638.76,13-10-2025,1
U6513,Google Ads,CMP2530,CONV00096,16764,20-12-2025,1
U6524,LinkedIn Ads,CMP1754,CONV01833,2735.8,23-04-2025,1
U6525,Instagram Ads,CMP3300,CONV00902,22348.12,29-07-2025,1
U6533,LinkedIn Ads,CMP3523,CONV00123,15971.14,11-08-2025,1
U6544,LinkedIn Ads,CMP8595,CONV01215,22056.23,14-01-2025,1
U6548,Facebook Ads,CMP5817,CONV00267,1022.11,27-06-2025,1
U6549,Facebook Ads,CMP8449,CONV01670,33813.49,22-05-2025,1
U6566,Google Ads,CMP4052,CONV01203,13864.93,11-03-2025,1
U6567,Instagram Ads,CMP5568,CONV00129,31842.01,05-02-2025,1
U6571,Facebook Ads,CMP7577,CONV00742,13377.81,15-11-2025,1
U6574,LinkedIn Ads,CMP7405,CONV01859,3832.95,10-03-2025,1
U6577,Email Marketing,CMP9236,CONV01973,36167.32,05-11-2025,1
U6582,Email Marketing,CMP6292,CONV01259,21536.57,28-08-2025,1
U6587,Facebook Ads,CMP1034,CONV00637,29010.37,20-06-2025,1
U6590,YouTube Ads,CMP3851,CONV01756,16879.21,19-04-2025,1
U6591,Email Marketing,CMP9795,CONV00228,11254.83,09-09-2025,1
U6603,Email Marketing,CMP2265,CONV01813,15874.76,11-08-2025,1
U6606,Email Marketing,CMP5186,CONV01234,3543.43,08-08-2025,1
U6607,LinkedIn Ads,CMP1762,CONV00192,3032.31,24-07-2025,1
U6608,Google Ads,CMP5445,CONV01915,3901.68,22-05-2025,1
U6619,Instagram Ads,CMP0130,CONV00793,44435.2,05-09-2025,1
U6621,Facebook Ads,CMP4896,CONV00370,7426.51,05-12-2025,1
U6627,Google Ads,CMP8477,CONV01258,6872.61,23-01-2025,1
U6630,Facebook Ads,CMP1245,CONV01376,17338.12,26-05-2025,1
U6637,Email Marketing,CMP4130,CONV01041,35754.23,10-03-2025,1
U6643,Google Ads,CMP2407,CONV00452,1421.69,26-11-2025,1
U6644,Google Ads,CMP0269,CONV00633,32865.57,18-03-2025,1
U6650,Email Marketing,CMP5967,CONV01296,8935.3,13-09-2025,1
U6652,Google Ads,CMP9639,CONV01619,8360.94,04-11-2025,1
U6653,Instagram Ads,CMP3729,CONV01373,32154.01,04-07-2025,1
U6657,Facebook Ads,CMP4873,CONV00735,4464.68,11-02-2025,1
U6663,LinkedIn Ads > Facebook Ads,CMP2208 > CMP6324,CONV01681,47832.42,16-02-2025,2
U6663,LinkedIn Ads > Facebook Ads,CMP2208 > CMP6324,CONV01836,6690.36,06-06-2025,2
U6667,Instagram Ads,CMP8700,CONV01614,16723.82,03-02-2025,1
